model_name,country,country_code,language,data_source,PC1,PC2,PC1_rescaled,PC2_rescaled
phi-3-mini-128k-instruct,Peru,604.0,es,Multilingual,1.488977428199697,0.21891088440733408,3.0750491450414517,0.3424465238958079
phi-3-mini-128k-instruct,Luxembourg,442.0,de,Multilingual,1.4646869309745236,2.0879629987038575,3.031083345063888,3.351620427913211
phi-3-mini-128k-instruct,Ecuador,218.0,en,Multilingual,1.4290779442865105,0.6247380643521956,2.9666310791585837,0.9958282836070349
phi-3-mini-128k-instruct,Japan,392.0,en,Multilingual,1.1314989819633496,0.48273857370919965,2.428013157353663,0.7672091036718115
phi-3-mini-128k-instruct,Nigeria,566.0,en-native,Multilingual,0.7329302799347551,0.10034883894414008,1.706603806681907,0.15156163070006554
phi-3-mini-128k-instruct,Kyrgyzstan,417.0,ru,Multilingual,0.76307232313212,1.4057221479319233,1.7611609048691372,2.253212658170397
phi-3-mini-128k-instruct,Austria,40.0,en,Multilingual,1.5274023086600261,0.6725630147305253,3.1445981786746473,1.0728264537161458
phi-3-mini-128k-instruct,Ireland,372.0,en-native,Multilingual,1.4290779442865105,0.6247380643521956,2.9666310791585837,0.9958282836070349
phi-3-mini-128k-instruct,China,156.0,en,Multilingual,1.2041463080759243,0.9957892149054218,2.5595048176174227,1.5932206359977292
phi-3-mini-128k-instruct,Burkina Faso,854.0,en,Multilingual,0.6009625043691963,0.03707402527036483,1.4677421329082452,0.04968918068528738
phi-3-mini-128k-instruct,Macao,446.0,zh-cn,Multilingual,1.0114377485193562,0.8255911955575292,2.210702324820035,1.319201824847622
phi-3-mini-128k-instruct,Haiti,332.0,fr,Multilingual,0.7400291700424751,1.0437540605665367,1.71945279777688,1.6704440375121243
phi-3-mini-128k-instruct,Russia,643.0,en,Multilingual,1.36442674416969,0.6893833043871749,2.8496124069471387,1.0999071200633517
phi-3-mini-128k-instruct,Tunisia,788.0,en,Multilingual,0.8002468553834937,0.22826889265289474,1.8284468082441236,0.35751291717116057
phi-3-mini-128k-instruct,Japan,392.0,ja,Multilingual,1.0641824065146115,0.3548185200004452,2.3061701557914467,0.5612578172007169
phi-3-mini-128k-instruct,Egypt,818.0,ar,Multilingual,-1.4923672480432233,2.312572254021327,-2.3211847189582344,3.7132413289743367
phi-3-mini-128k-instruct,Switzerland,756.0,fr,Multilingual,1.6283622953008077,0.8159329317347251,3.3273357544944617,1.3036520200929076
phi-3-mini-128k-instruct,Mexico,484.0,en,Multilingual,1.2297935932722133,0.4335431969696657,2.605926403822706,0.6880045471211618
phi-3-mini-128k-instruct,Morocco,504.0,en,Multilingual,0.7329302799347551,0.10034883894414008,1.706603806681907,0.15156163070006554
phi-3-mini-128k-instruct,Germany,276.0,de,Multilingual,1.7603300708663665,0.8792077454085006,3.5661974282681235,1.4055244701076859
phi-3-mini-128k-instruct,Australia,36.0,en-native,Multilingual,2.080043335227074,2.428960680303066,4.1448784367610045,3.9006266952879365
phi-3-mini-128k-instruct,Algeria,12.0,en,Multilingual,0.8002468553834937,0.22826889265289474,1.8284468082441236,0.35751291717116057
phi-3-mini-128k-instruct,Argentina,32.0,en,Multilingual,1.6930134954176281,0.751287691699746,3.4443544267059067,1.199573183636591
phi-3-mini-128k-instruct,Kenya,404.0,en-native,Multilingual,0.7329302799347551,0.10034883894414008,1.706603806681907,0.15156163070006554
phi-3-mini-128k-instruct,Puerto Rico,630.0,es,Multilingual,1.1191586984300939,0.30797597194162424,2.4056772441584697,0.48584131482601506
phi-3-mini-128k-instruct,United States,840.0,en-native,Multilingual,1.7700049790677044,0.861405053432342,3.583709012112545,1.3768621360260707
phi-3-mini-128k-instruct,Chile,152.0,en,Multilingual,1.4290779442865105,0.6247380643521956,2.9666310791585837,0.9958282836070349
phi-3-mini-128k-instruct,Singapore,702.0,zh-cn,Multilingual,1.3608293918288663,1.135558291574492,2.843101199210248,1.818248849434932
phi-3-mini-128k-instruct,Belarus,112.0,ru,Multilingual,1.2803365401841116,2.315364375534234,2.697409137733242,3.717736644610117
phi-3-mini-128k-instruct,Kazakhstan,398.0,ru,Multilingual,1.1589756498287962,1.5955465889532492,2.477745926190121,2.5588300082147315
phi-3-mini-128k-instruct,Belgium,56.0,de,Multilingual,2.3015889736546224,0.8466224751543772,4.545876042314867,1.3530621849985474
phi-3-mini-128k-instruct,Hong Kong,344.0,zh-hk,Multilingual,2.388617408276439,0.7588406598578825,4.703397508980355,1.2117334623711908
phi-3-mini-128k-instruct,Puerto Rico,630.0,en-native,Multilingual,1.6930134954176281,0.751287691699746,3.4443544267059067,1.199573183636591
phi-3-mini-128k-instruct,Hong Kong,344.0,zh-cn,Multilingual,1.1440983003718146,1.0765343208849858,2.4508179236729846,1.7232202566248271
phi-3-mini-128k-instruct,Palestine,275.0,en,Multilingual,-0.09237628975929078,-0.05400991519999726,0.21279891553568367,-0.09695596347199559
phi-3-mini-128k-instruct,South Africa,710.0,en-native,Multilingual,1.4290779442865105,0.6247380643521956,2.9666310791585837,0.9958282836070349
phi-3-mini-128k-instruct,Kuwait,414.0,ar,Multilingual,-1.505639508585385,2.7765499331848025,-2.3452075105395473,4.460245392427533
phi-3-mini-128k-instruct,Libya,434.0,ar,Multilingual,-1.505639508585385,2.7765499331848025,-2.3452075105395473,4.460245392427533
phi-3-mini-128k-instruct,Spain,724.0,en,Multilingual,1.6930134954176281,0.751287691699746,3.4443544267059067,1.199573183636591
phi-3-mini-128k-instruct,Luxembourg,442.0,fr,Multilingual,1.6283622953008077,0.8159329317347251,3.3273357544944617,1.3036520200929076
phi-3-mini-128k-instruct,Argentina,32.0,es,Multilingual,1.9703368470747662,0.5921527940980723,3.9463096932053268,0.9433659984978965
phi-3-mini-128k-instruct,Qatar,634.0,ar,Multilingual,-1.4923672480432233,2.312572254021327,-2.3211847189582344,3.7132413289743367
phi-3-mini-128k-instruct,Nicaragua,558.0,en,Multilingual,1.2297935932722133,0.4335431969696657,2.605926403822706,0.6880045471211618
phi-3-mini-128k-instruct,Algeria,12.0,ar,Multilingual,-1.4923672480432233,2.312572254021327,-2.3211847189582344,3.7132413289743367
phi-3-mini-128k-instruct,Portugal,620.0,en,Multilingual,1.19615018208017,0.41809333367422025,2.545031829565108,0.6631302672154946
phi-3-mini-128k-instruct,Malta,470.0,en-native,Multilingual,1.1288336066314317,0.2901732799654658,2.4231888280028913,0.4571789807444
phi-3-mini-128k-instruct,Korea,410.0,en,Multilingual,1.1314989819633496,0.48273857370919965,2.428013157353663,0.7672091036718115
phi-3-mini-128k-instruct,Guatemala,320.0,en,Multilingual,0.996865831065873,0.22689846629169055,2.1843271542292304,0.3553065307296218
phi-3-mini-128k-instruct,Trinidad and Tobago,780.0,en-native,Multilingual,1.4290779442865105,0.6247380643521956,2.9666310791585837,0.9958282836070349
phi-3-mini-128k-instruct,United Kingdom,826.0,en-native,Multilingual,1.7603300708663665,0.8792077454085006,3.5661974282681235,1.4055244701076859
phi-3-mini-128k-instruct,Uruguay,858.0,es,Multilingual,2.0376534225235043,0.7200728478068267,4.0681526947675435,1.149317284968991
phi-3-mini-128k-instruct,Lebanon,422.0,en,Multilingual,0.7329302799347551,0.10034883894414008,1.706603806681907,0.15156163070006554
phi-3-mini-128k-instruct,Mali,466.0,fr,Multilingual,0.22056307213490844,-0.19279796741617322,0.7792191605641843,-0.3204047275400389
phi-3-mini-128k-instruct,Singapore,702.0,en-native,Multilingual,1.1314989819633496,0.48273857370919965,2.428013157353663,0.7672091036718115
phi-3-mini-128k-instruct,Spain,724.0,es,Multilingual,1.8047256603171642,0.5134281171288514,3.6465534451740673,0.8166192685774508
phi-3-mini-128k-instruct,Kyrgyzstan,417.0,en,Multilingual,0.8002468553834937,0.22826889265289474,1.8284468082441236,0.35751291717116057
phi-3-mini-128k-instruct,Mali,466.0,en,Multilingual,0.6009625043691963,0.03707402527036483,1.4677421329082452,0.04968918068528738
phi-3-mini-128k-instruct,Ecuador,218.0,es,Multilingual,1.737409084868426,0.38550806342009697,3.524710443611851,0.6106679821063562
phi-3-mini-128k-instruct,Palestine,275.0,ar,Multilingual,-1.505639508585385,2.7765499331848025,-2.3452075105395473,4.460245392427533
phi-3-mini-128k-instruct,Switzerland,756.0,en,Multilingual,1.7293520350062417,1.056323175856789,3.5101271833612975,1.6906803131294303
phi-3-mini-128k-instruct,Ghana,288.0,en-native,Multilingual,0.7329302799347551,0.10034883894414008,1.706603806681907,0.15156163070006554
phi-3-mini-128k-instruct,Malaysia,458.0,en-native,Multilingual,1.0641824065146115,0.3548185200004452,2.3061701557914467,0.5612578172007169
phi-3-mini-128k-instruct,Switzerland,756.0,de,Multilingual,1.5966547065400827,2.1512378123776332,3.2699450188375496,3.45349287792799
phi-3-mini-128k-instruct,Germany,276.0,en,Multilingual,1.7603300708663665,0.8792077454085006,3.5661974282681235,1.4055244701076859
phi-3-mini-128k-instruct,Venezuela,862.0,en,Multilingual,1.2971101687209516,0.5614632506784203,2.7277694053849224,0.8939558335922567
phi-3-mini-128k-instruct,Belgium,56.0,fr,Multilingual,1.6283622953008077,0.8159329317347251,3.3273357544944617,1.3036520200929076
phi-3-mini-128k-instruct,Macao,446.0,pt,Multilingual,1.1864752738788322,0.43589602565037877,2.5275202457206865,0.6917926012971098
phi-3-mini-128k-instruct,Zimbabwe,716.0,en-native,Multilingual,1.0641824065146115,0.3548185200004452,2.3061701557914467,0.5612578172007169
phi-3-mini-128k-instruct,Iraq,368.0,ar,Multilingual,-1.4923672480432233,2.312572254021327,-2.3211847189582344,3.7132413289743367
phi-3-mini-128k-instruct,Belarus,112.0,en,Multilingual,0.8002468553834937,0.22826889265289474,1.8284468082441236,0.35751291717116057
phi-3-mini-128k-instruct,Chile,152.0,es,Multilingual,1.737409084868426,0.38550806342009697,3.524710443611851,0.6106679821063562
phi-3-mini-128k-instruct,Colombia,170.0,en,Multilingual,1.4290779442865105,0.6247380643521956,2.9666310791585837,0.9958282836070349
phi-3-mini-128k-instruct,Colombia,170.0,es,Multilingual,1.737409084868426,0.38550806342009697,3.524710443611851,0.6106679821063562
phi-3-mini-128k-instruct,Kazakhstan,398.0,en,Multilingual,0.8002468553834937,0.22826889265289474,1.8284468082441236,0.35751291717116057
phi-3-mini-128k-instruct,Nicaragua,558.0,es,Multilingual,1.479302519998359,0.23671357638349264,3.0575375611970297,0.37110885797742316
phi-3-mini-128k-instruct,Yemen,887.0,ar,Multilingual,-1.4923672480432233,2.312572254021327,-2.3211847189582344,3.7132413289743367
phi-3-mini-128k-instruct,Switzerland,756.0,it,Multilingual,0.2716167212120408,2.825122024830447,0.8716262653937938,4.5384464599770205
phi-3-mini-128k-instruct,Morocco,504.0,ar,Multilingual,-1.4923672480432233,2.312572254021327,-2.3211847189582344,3.7132413289743367
phi-3-mini-128k-instruct,Hong Kong,344.0,en-native,Multilingual,1.806432875894618,2.320213744931674,3.6496435053692586,3.7255441293399953
phi-3-mini-128k-instruct,Yemen,887.0,en,Multilingual,-0.6047434975591375,-0.3471567215603105,-0.7145857305820388,-0.5689223217121
phi-3-mini-128k-instruct,Iraq,368.0,en,Multilingual,0.6656137044860168,-0.027571214764614504,1.5847608051196902,-0.054389655771029354
phi-3-mini-128k-instruct,Jordan,400.0,en,Multilingual,0.5491498233828466,-0.1308935801036021,1.3739611803229523,-0.22073866396679942
phi-3-mini-128k-instruct,Venezuela,862.0,es,Multilingual,0.996865831065873,0.22689846629169055,2.1843271542292304,0.3553065307296218
phi-3-mini-128k-instruct,Brazil,76.0,en,Multilingual,1.4290779442865105,0.6247380643521956,2.9666310791585837,0.9958282836070349
phi-3-mini-128k-instruct,Russia,643.0,ru,Multilingual,2.001618558088573,-0.4155034054810879,4.002929590140317,-0.6789604828245516
phi-3-mini-128k-instruct,Luxembourg,442.0,en,Multilingual,1.5274023086600261,0.6725630147305253,3.1445981786746473,1.0728264537161458
phi-3-mini-128k-instruct,Pakistan,586.0,en-native,Multilingual,0.22056307213490844,-0.19279796741617322,0.7792191605641843,-0.3204047275400389
phi-3-mini-128k-instruct,Kuwait,414.0,en,Multilingual,0.3835386366252446,-0.20961825707282278,1.0742049322916927,-0.3474853938872447
phi-3-mini-128k-instruct,Italy,380.0,it,Multilingual,0.7914602526207088,2.0572734552842054,1.812543057243483,3.302210263007571
phi-3-mini-128k-instruct,Qatar,634.0,en,Multilingual,0.616466398831585,-0.0029735263948475594,1.4958041818851688,-0.014787377495704572
phi-3-mini-128k-instruct,Austria,40.0,de,Multilingual,1.5966547065400827,2.1512378123776332,3.2699450188375496,3.45349287792799
phi-3-mini-128k-instruct,Uruguay,858.0,en,Multilingual,1.7603300708663665,0.8792077454085006,3.5661974282681235,1.4055244701076859
phi-3-mini-128k-instruct,Peru,604.0,en,Multilingual,0.996865831065873,0.22689846629169055,2.1843271542292304,0.3553065307296218
phi-3-mini-128k-instruct,Italy,380.0,en,Multilingual,1.19615018208017,0.41809333367422025,2.545031829565108,0.6631302672154946
phi-3-mini-128k-instruct,New Zealand,554.0,en-native,Multilingual,1.9622797972125818,1.262967906534764,3.931726432954773,2.0233783295209706
phi-3-mini-128k-instruct,Brazil,76.0,pt,Multilingual,1.1864752738788322,0.43589602565037877,2.5275202457206865,0.6917926012971098
phi-3-mini-128k-instruct,Canada,124.0,fr,Multilingual,1.7603300708663665,0.8792077454085006,3.5661974282681235,1.4055244701076859
phi-3-mini-128k-instruct,China,156.0,zh-cn,Multilingual,0.10597608424610086,0.7759252331135837,0.5718167124854425,1.23923962531287
phi-3-mini-128k-instruct,Jordan,400.0,ar,Multilingual,-1.505639508585385,2.7765499331848025,-2.3452075105395473,4.460245392427533
phi-3-mini-128k-instruct,Burkina Faso,854.0,fr,Multilingual,0.22056307213490844,-0.19279796741617322,0.7792191605641843,-0.3204047275400389
phi-3-mini-128k-instruct,Portugal,620.0,pt,Multilingual,1.1864752738788322,0.43589602565037877,2.5275202457206865,0.6917926012971098
phi-3-mini-128k-instruct,Tunisia,788.0,ar,Multilingual,-1.4923672480432233,2.312572254021327,-2.3211847189582344,3.7132413289743367
phi-3-mini-128k-instruct,Philippines,608.0,en-native,Multilingual,0.996865831065873,0.22689846629169055,2.1843271542292304,0.3553065307296218
phi-3-mini-128k-instruct,Macao,446.0,en,Multilingual,1.1314989819633496,0.48273857370919965,2.428013157353663,0.7672091036718115
phi-3-mini-128k-instruct,Egypt,818.0,en,Multilingual,0.5491498233828466,-0.1308935801036021,1.3739611803229523,-0.22073866396679942
phi-3-mini-128k-instruct,Guatemala,320.0,es,Multilingual,0.6377992795550246,-0.06526593774911389,1.5344166959945946,-0.11507815977607337
phi-3-mini-128k-instruct,Korea,410.0,ko,Multilingual,0.5386146368138918,0.4743810441020105,1.354892492633144,0.7537534810042369
grok-4.1-fast,Japan,392.0,ja,Multilingual,0.19280146516418392,1.1617379673433166,0.7289706519471729,1.8603981274227397
grok-4.1-fast,France,250.0,en,Multilingual,1.2935236887637598,2.548157571429187,2.721277876662405,4.092533690000991
grok-4.1-fast,New Zealand,554.0,en-native,Multilingual,2.8960924137001607,1.9143010213685854,5.6219272687972905,3.072024644403423
grok-4.1-fast,Hong Kong,344.0,zh-cn,Multilingual,-0.4408328751775912,2.7777451600111194,-0.41790750407144006,4.462169707617902
grok-4.1-fast,Bolivia,68.0,en,Multilingual,-2.0597661941319743,0.23676564981677892,-3.3481768113788735,0.37119269620501405
grok-4.1-fast,United States,840.0,en-native,Multilingual,1.6226622776569561,0.6580350014556476,3.317018722559091,1.0494363523435928
grok-4.1-fast,Japan,392.0,en,Multilingual,-1.5332536058345707,1.4847122839178557,-2.395189026560573,2.380386777107748
grok-4.1-fast,Switzerland,756.0,de,Multilingual,2.15942093784434,-0.09575453001494588,4.288551897498255,-0.1641647933240629
grok-4.1-fast,Trinidad and Tobago,780.0,en-native,Multilingual,-1.2942445020678683,-1.3045156456562361,-1.9625825487428417,-2.11027018950654
grok-4.1-fast,Colombia,170.0,es,Multilingual,-1.2759871115921884,-0.40453329238191177,-1.929536671981861,-0.661298600734878
grok-4.1-fast,Algeria,12.0,ar,Multilingual,-2.0721945983466035,-0.6854615631465995,-3.3706722230073525,-1.1135931166660251
grok-4.1-fast,Palestine,275.0,ar,Multilingual,-1.6158073581124333,0.3445364209051826,-2.544611318183504,0.544703637657344
grok-4.1-fast,Kyrgyzstan,417.0,ru,Multilingual,-1.539922662723306,-0.5310829197294622,-2.407260019529184,-0.8650435007644341
grok-4.1-fast,Portugal,620.0,en,Multilingual,0.20297460896273647,0.7365598281906367,0.7473840422225531,1.175861323386925
grok-4.1-fast,Nicaragua,558.0,es,Multilingual,-1.656386543826476,-0.6344052850684498,-2.6180596443259216,-1.0313925089602043
grok-4.1-fast,Switzerland,756.0,en,Multilingual,2.706400480231054,0.9077477513635136,5.278584869218208,1.4514738796952569
grok-4.1-fast,Malta,470.0,en-native,Multilingual,-0.1456448766605302,-0.9083438112515831,0.11638277324444035,-1.472433536115049
grok-4.1-fast,Spain,724.0,es,Multilingual,1.0516064925784432,2.0789648910635035,2.2834077515669824,3.337133474612241
grok-4.1-fast,Brazil,76.0,en,Multilingual,-0.26518424801145984,-0.04939141196198002,-0.09998348890074232,-0.08952017325878783
grok-4.1-fast,Iraq,368.0,ar,Multilingual,-2.7814547039178583,-0.04967684689697346,-4.654433014091324,-0.08997972350412727
grok-4.1-fast,Uruguay,858.0,en,Multilingual,1.9388180684405558,1.6966674535506732,3.889260703877406,2.7216346002165843
grok-4.1-fast,Bolivia,68.0,es,Multilingual,-1.5244187682609174,-0.5711304713946747,-2.379197970552261,-0.9295200589454262
grok-4.1-fast,Luxembourg,442.0,fr,Multilingual,2.492615910404562,0.06659180601354817,4.891634797832258,0.09721280768181256
grok-4.1-fast,Italy,380.0,it,Multilingual,0.42779980541116275,0.6898079668788631,1.1543176477942048,1.1005908266749698
grok-4.1-fast,Ecuador,218.0,en,Multilingual,-1.2663122033908505,-0.4223359843580703,-1.9120250881374394,-0.6899609348164932
grok-4.1-fast,Brazil,76.0,pt,Multilingual,-0.6711245256798767,-0.04131667595421485,-0.8347353914805767,-0.07651984828628591
grok-4.1-fast,Germany,276.0,en,Multilingual,1.0180480388565663,3.3105826017734117,2.222666950330385,5.320037988855193
grok-4.1-fast,Austria,40.0,en,Multilingual,0.38805472242596667,2.030472655667693,1.0823790475909996,3.2590609756249864
grok-4.1-fast,Italy,380.0,en,Multilingual,-0.004412307809474828,0.2919683688183582,0.37201372286485057,0.4600690737975567
grok-4.1-fast,Argentina,32.0,es,Multilingual,-0.2461071171408864,1.2488728964809244,-0.0654538820250044,2.0006853633342887
grok-4.1-fast,Korea,410.0,ko,Multilingual,-0.8204678465637805,0.45402092918250925,-1.1050468022804427,0.7209736959838399
grok-4.1-fast,Mali,466.0,fr,Multilingual,-2.7814547039178583,-0.04967684689697346,-4.654433014091324,-0.08997972350412727
grok-4.1-fast,Tunisia,788.0,ar,Multilingual,-1.9557307172434335,-0.5821391978076118,-3.159872598210615,-0.9472441084702551
grok-4.1-fast,Burkina Faso,854.0,fr,Multilingual,-2.308197850800703,0.0701684708040161,-3.7978381099492724,0.10297123799446593
grok-4.1-fast,Belarus,112.0,ru,Multilingual,-2.327227398962627,0.5051226609549486,-3.8322815921223556,0.8032474841374673
grok-4.1-fast,United Kingdom,826.0,en-native,Multilingual,1.1770598076605894,2.4448352060902,2.5104782518656665,3.926184681805222
grok-4.1-fast,Libya,434.0,ar,Multilingual,-2.5454514514637583,-0.8053068808475886,-4.2272671271494024,-1.3065440781646178
grok-4.1-fast,Portugal,620.0,pt,Multilingual,0.3446172927296333,0.7820319498882535,1.0037572998406363,1.2490714393200884
grok-4.1-fast,Singapore,702.0,en-native,Multilingual,-1.317119972170079,-0.8740036232181991,-2.0039871496278434,-1.4171458333813007
