model_name,country,native_language,en_distance,native_distance,english_advantage
grok-4.1-fast,Mali,fr,3.869152350015924,4.607954420047736,16.033189625694217
kimi-k2,Mali,fr,0.7064653454825685,0.722763796314968,2.2550176026383277
llama-3.2-3b-instruct,Mali,fr,4.49702708938214,3.978578688571682,-13.030995272248392
llama-3.3-70b-instruct,Mali,fr,1.8514495780429896,2.2342394739312184,17.132894676446533
mistral-medium-3.1,Mali,fr,2.7239569617817545,2.094693663516526,-30.04082693451389
mistral-nemo,Mali,fr,2.292289540362754,1.8177724952192353,-26.104314285286218
phi-3-mini-128k-instruct,Mali,fr,2.2657877940902864,1.5125296849326908,-49.80121161662466
qwen3-max,Mali,fr,1.6628510690398597,3.712034023751017,55.203776193852185
claude-3-7-sonnet-20250219,Mexico,es,1.112660245157986,2.2898447370898993,51.40892187423872
claude-sonnet-4.5,Mexico,es,0.7291000680324681,1.9312387750056152,62.24702623680761
deepseek-chat,Mexico,es,1.020818320241594,0.9061561216581111,-12.653691327899496
deepseek-chat-v3.1,Mexico,es,0.7793260729305991,0.9368109878989195,16.810745924482344
doubao-1-5-pro-32k-250115,Mexico,es,0.970967934491922,0.86955003020679,-11.66326269473115
gemini-2.5-flash,Mexico,es,0.6935019228709243,0.8983658396380337,22.80406352601881
gemini-2.5-pro,Mexico,es,0.9878033544993402,0.8794922218000051,-12.31518938026093
gemini-3-pro-preview,Mexico,es,1.0683497371095239,0.9570591505856623,-11.628391667929666
gemma-3-4b-it,Mexico,es,4.129526364592587,2.8240447601142424,-46.227369442456464
gpt-4o,Mexico,es,0.968799233841723,0.6740587740267086,-43.726225541770894
gpt-4o-mini,Mexico,es,1.6944523624579562,4.712733575615552,64.04523329675737
gpt-5.1,Mexico,es,0.7363678734410332,0.8462991544166337,12.989647975174664
grok-4.1-fast,Mexico,es,1.836829805753682,1.8599192687108734,1.2414228588101515
kimi-k2,Mexico,es,0.6755102000841063,0.841304814565844,19.706842467946192
llama-3.2-3b-instruct,Mexico,es,4.35888750415525,3.4576973959700505,-26.063301815697855
llama-3.3-70b-instruct,Mexico,es,1.0347862076020868,2.281367763368736,54.64185019980775
mistral-medium-3.1,Mexico,es,0.9105053130786604,0.984085027609093,7.47696717926904
mistral-nemo,Mexico,es,3.647091444176676,2.2713084506180636,-60.572265875391665
phi-3-mini-128k-instruct,Mexico,es,3.0678634926489137,3.1792400366589986,3.503244257301451
qwen3-max,Mexico,es,1.112660245157986,2.2478651429800833,50.50146808705399
claude-3-7-sonnet-20250219,Morocco,ar,0.8427844892914065,0.6367383872045228,-32.359616795131416
claude-sonnet-4.5,Morocco,ar,1.0469900887447774,1.2269346652800452,14.666190599007638
deepseek-chat,Morocco,ar,0.8179564911615146,0.8443133232346726,3.121688518686591
deepseek-chat-v3.1,Morocco,ar,1.2269346652800452,1.4723260102841684,16.66691638197447
doubao-1-5-pro-32k-250115,Morocco,ar,1.4723260102841684,1.9131355918690751,23.04120959634906
gemini-2.5-flash,Morocco,ar,1.4723260102841684,1.2269346652800452,-20.00035959112078
gemini-2.5-pro,Morocco,ar,1.2269346652800452,1.2269346652800452,0.0
gemini-3-pro-preview,Morocco,ar,1.2269346652800452,1.2269346652800452,0.0
gemma-3-4b-it,Morocco,ar,1.5903608371843785,4.1598717831571586,61.768993851599795
gpt-4o,Morocco,ar,0.7570849100843556,0.7437060297980089,-1.7989473999532342
gpt-4o-mini,Morocco,ar,1.452924175736923,1.5531878303217281,6.455346393232849
gpt-5.1,Morocco,ar,1.0469900887447774,1.0701134469961289,2.1608324160639323
grok-4.1-fast,Morocco,ar,1.4723260102841684,1.4723260102841684,0.0
kimi-k2,Morocco,ar,1.0469900887447774,0.6367383872045228,-64.43018196867094
llama-3.2-3b-instruct,Morocco,ar,4.300127912037503,6.127337993634661,29.820618407134404
llama-3.3-70b-instruct,Morocco,ar,1.2269346652800452,0.8443133232346726,-45.31745875802377
mistral-medium-3.1,Morocco,ar,0.8443133232346726,1.0469900887447774,19.358040509542104
mistral-nemo,Morocco,ar,3.3073807884102395,4.289316296823874,22.892588013169654
phi-3-mini-128k-instruct,Morocco,ar,3.356068986801102,4.764876380762298,29.566504592839216
qwen3-max,Morocco,ar,0.9889766369178378,0.9889766369178378,0.0
claude-3-7-sonnet-20250219,Nicaragua,es,1.9423489020890838,1.9346464796216927,-0.39813074629000567
claude-sonnet-4.5,Nicaragua,es,0.6706947363299108,1.8461139463268101,63.669916601606104
deepseek-chat,Nicaragua,es,0.6907505026617272,0.7996071771912936,13.613769064947261
deepseek-chat-v3.1,Nicaragua,es,0.5774490197411446,0.8692366836977882,33.56826390659909
doubao-1-5-pro-32k-250115,Nicaragua,es,1.2486514220031422,0.10801208515323006,-1056.0293648916763
gemini-2.5-flash,Nicaragua,es,2.119208304416583,1.2990692225920328,-63.13282368341594
gemini-2.5-pro,Nicaragua,es,1.0662855631368682,4.80109211478525,77.79077056544743
gemini-3-pro-preview,Nicaragua,es,1.1855242133889667,1.1855242133889667,0.0
gemma-3-4b-it,Nicaragua,es,2.845848374958214,2.2874136725695395,-24.413367336453984
gpt-4o,Nicaragua,es,0.49374085707238036,0.5272651895818732,6.358153955901768
gpt-4o-mini,Nicaragua,es,2.1732583388598075,3.011839848312225,27.842832012543496
gpt-5.1,Nicaragua,es,0.29150585632722487,0.7533769244794858,61.30677130459914
grok-4.1-fast,Nicaragua,es,2.2813148119547484,2.2813148119547484,0.0
kimi-k2,Nicaragua,es,0.44602170316410467,0.634872631054142,29.746270141850257
llama-3.2-3b-instruct,Nicaragua,es,4.007848642951155,4.185353062241589,4.241085916784439
llama-3.3-70b-instruct,Nicaragua,es,0.7651528090235236,2.0244221718760316,62.20389108293274
mistral-medium-3.1,Nicaragua,es,0.6792794534417104,0.7206624171788123,5.742350752673412
mistral-nemo,Nicaragua,es,3.031002324569044,2.9406813357325357,-3.0714306830532214
phi-3-mini-128k-instruct,Nicaragua,es,4.100717215693529,4.275494191188793,4.087877744178792
qwen3-max,Nicaragua,es,1.081235818504774,1.8730000466057628,42.27251513078274
claude-3-7-sonnet-20250219,Palestine,ar,1.138644818628273,1.2211268475729016,6.754583203912764
claude-sonnet-4.5,Palestine,ar,0.7832792855627375,0.8587505064752232,8.788492157315916
deepseek-chat,Palestine,ar,0.6390463440344782,1.8229690939165515,64.94475160511244
deepseek-chat-v3.1,Palestine,ar,0.4451311913793872,1.6174332885590283,72.47916223018048
doubao-1-5-pro-32k-250115,Palestine,ar,2.1474878887273827,0.18885444452586378,-1037.1127082123198
gemini-2.5-flash,Palestine,ar,0.7653827009961176,0.7653827009961176,0.0
gemini-2.5-pro,Palestine,ar,0.6104098469178004,3.774354932485888,83.82743918267992
gemini-3-pro-preview,Palestine,ar,1.4255699004046953,0.7870343751029764,-81.13184703249745
gemma-3-4b-it,Palestine,ar,2.6385771241080285,4.457003567100807,40.799304187580645
gpt-4o,Palestine,ar,0.7885009531246823,0.8294392259368811,4.93565671022583
gpt-4o-mini,Palestine,ar,2.158778154614413,2.183736478554702,1.1429183047218063
gpt-5.1,Palestine,ar,1.8252010681880921,1.2410037160177856,-47.07458524338005
grok-4.1-fast,Palestine,ar,0.7653827009961176,1.7894603345045992,57.22829468539133
kimi-k2,Palestine,ar,1.6596615544251523,0.6060199973876048,-173.86250644855338
llama-3.2-3b-instruct,Palestine,ar,4.583250879560307,5.264163944067216,12.934875732248189
llama-3.3-70b-instruct,Palestine,ar,1.678338209608079,1.4255699004046953,-17.731035786573987
mistral-medium-3.1,Palestine,ar,1.4255699004046953,1.8944236695113985,24.74915071281958
mistral-nemo,Palestine,ar,4.080343728901973,4.578390332570563,10.878203200052608
phi-3-mini-128k-instruct,Palestine,ar,2.1725803818786664,5.546296613131828,60.82826914206676
qwen3-max,Palestine,ar,1.4255699004046953,2.8818191664377055,50.532291650801916
claude-3-7-sonnet-20250219,Peru,es,1.278070128960836,1.278070128960836,0.0
claude-sonnet-4.5,Peru,es,1.2487469525962367,1.165282682939169,-7.162577019212843
deepseek-chat,Peru,es,0.0933399597471927,0.24294160913636745,61.57926174976501
deepseek-chat-v3.1,Peru,es,0.3797188565705258,0.7538217958975234,49.62750365709168
doubao-1-5-pro-32k-250115,Peru,es,1.07233028396991,0.8460915091263755,-26.73927966457616
gemini-2.5-flash,Peru,es,1.061369972252281,0.5776541778299951,-83.73795481570022
gemini-2.5-pro,Peru,es,0.5403331442958941,1.2739879198471968,57.5872631225026
gemini-3-pro-preview,Peru,es,0.8148132709283935,0.5483402110301665,-48.5963010806018
gemma-3-4b-it,Peru,es,2.1745041496488358,2.288719841091707,4.990374505094118
gpt-4o,Peru,es,0.9937479877783438,0.7996115622193113,-24.278841719122905
gpt-4o-mini,Peru,es,2.2921975440110103,2.185639651553706,-4.875364170006489
gpt-5.1,Peru,es,0.5483402110301665,0.22167846387298767,-147.3583592424847
grok-4.1-fast,Peru,es,1.8247096894523325,1.4396185287363898,-26.749527949876583
kimi-k2,Peru,es,0.9594995814862388,0.30891041218775317,-210.6077178463842
llama-3.2-3b-instruct,Peru,es,3.701647753512812,3.4941158958019334,-5.939466918089965
llama-3.3-70b-instruct,Peru,es,0.46540204725109185,1.421177343074455,67.25235949481996
mistral-medium-3.1,Peru,es,0.2064739412838035,1.240883359318823,83.36072929552813
mistral-nemo,Peru,es,3.6839136061668993,2.0928944981279174,-76.02003395116857
phi-3-mini-128k-instruct,Peru,es,3.0559600555694972,3.8661337463508176,20.955656061977436
qwen3-max,Peru,es,1.364093299251326,1.1044677217804364,-23.506850616907574
claude-3-7-sonnet-20250219,Portugal,pt,4.19216350122425,1.9157052024545134,-118.83134711191501
claude-sonnet-4.5,Portugal,pt,4.491239684456407,3.9117042522644923,-14.815420461718725
deepseek-chat,Portugal,pt,1.607628042094809,2.278947932133007,29.457447472697122
deepseek-chat-v3.1,Portugal,pt,1.280989920964817,3.8104993954866164,66.38262369278688
doubao-1-5-pro-32k-250115,Portugal,pt,1.2643529781341158,2.8928177574922533,56.293376073916
gemini-2.5-flash,Portugal,pt,2.6204794289100892,2.1422946923186945,-22.321146493334933
gemini-2.5-pro,Portugal,pt,3.3549423118314197,3.823310944331406,12.250341113228275
gemini-3-pro-preview,Portugal,pt,2.3107758463802215,2.5595656069601787,9.719999358618816
gemma-3-4b-it,Portugal,pt,2.7163271129397337,4.968856369215247,45.33295166733236
gpt-4o,Portugal,pt,1.7760473678848512,1.7760473678848512,0.0
gpt-4o-mini,Portugal,pt,4.090723345946852,6.589396049341597,37.91960119993711
gpt-5.1,Portugal,pt,4.525780070304176,3.6468519220554225,-24.101010050152404
grok-4.1-fast,Portugal,pt,1.6505443078742503,1.8511601309206962,10.837302494553361
kimi-k2,Portugal,pt,3.5661980297892866,5.686691014085523,37.28869704796565
llama-3.2-3b-instruct,Portugal,pt,4.187724005592469,3.5985159280434047,-16.373640948962816
llama-3.3-70b-instruct,Portugal,pt,2.6079588745116493,6.203603346010852,57.960579858983664
mistral-medium-3.1,Portugal,pt,3.9996593401258553,4.9645588257782105,19.435754908213905
mistral-nemo,Portugal,pt,4.973371259398249,3.202199401738672,-55.31110450829196
phi-3-mini-128k-instruct,Portugal,pt,2.7765460128219033,2.769714858272867,-0.24663746625874777
qwen3-max,Portugal,pt,1.7499845056052663,3.8701559131228485,54.782583831533685
claude-3-7-sonnet-20250219,Qatar,ar,2.181638337777626,1.1918384925826755,-83.04815219133307
claude-sonnet-4.5,Qatar,ar,0.503464795408958,1.5858854856336075,68.25339534475849
deepseek-chat,Qatar,ar,0.7342795099256575,1.4600134508981153,49.707346225202826
deepseek-chat-v3.1,Qatar,ar,0.7342795099256575,1.5858854856336075,53.69908378773695
doubao-1-5-pro-32k-250115,Qatar,ar,1.4600134508981153,0.8899165340859915,-64.0618411925175
gemini-2.5-flash,Qatar,ar,1.4600134508981153,1.4600134508981153,0.0
gemini-2.5-pro,Qatar,ar,0.503464795408958,0.503464795408958,0.0
gemini-3-pro-preview,Qatar,ar,2.2045022765350963,0.7342795099256575,-200.22658221230935
gemma-3-4b-it,Qatar,ar,2.9035024692681466,2.3839587249810434,-21.793319609224124
gpt-4o,Qatar,ar,1.1918384925826755,1.1943665885881285,0.2116683461851936
gpt-4o-mini,Qatar,ar,0.7509212701825299,2.3089718905131615,67.47811122050342
gpt-5.1,Qatar,ar,0.503464795408958,1.4523556069853085,65.33460586460552
grok-4.1-fast,Qatar,ar,1.4600134508981153,1.4600134508981153,0.0
kimi-k2,Qatar,ar,1.2069375930313562,1.3279488202000271,9.112642394640119
llama-3.2-3b-instruct,Qatar,ar,6.954870688154674,7.398376824311059,5.99464107720256
llama-3.3-70b-instruct,Qatar,ar,1.5858854856336075,0.7342795099256575,-115.97844747079643
mistral-medium-3.1,Qatar,ar,2.385572569788834,1.4600134508981153,-63.393876153768915
mistral-nemo,Qatar,ar,1.6254359256996331,4.768732990441898,65.91472139544112
phi-3-mini-128k-instruct,Qatar,ar,3.47682657784528,6.6465418762527575,47.689691232255136
qwen3-max,Qatar,ar,1.4600134508981153,1.4600134508981153,0.0
claude-3-7-sonnet-20250219,Russian Federation,ru,2.043358502765322,0.1041271106970616,-1862.369347508443
claude-sonnet-4.5,Russian Federation,ru,0.15025394137126025,1.1695723827543885,87.1530874371874
deepseek-chat,Russian Federation,ru,1.205033026616191,1.2848129548076244,6.209458574721392
deepseek-chat-v3.1,Russian Federation,ru,1.3704617977829803,1.5569834322459304,11.979680104488642
doubao-1-5-pro-32k-250115,Russian Federation,ru,1.238800719403891,1.7670949398132003,29.89619903869768
gemini-2.5-flash,Russian Federation,ru,1.4795803176556241,1.9331095300128698,23.461123403298632
gemini-2.5-pro,Russian Federation,ru,0.6900783469653704,1.086775915158299,36.50224141516293
gemini-3-pro-preview,Russian Federation,ru,1.1020261798063322,0.2206007251767276,-399.55691619938113
gemma-3-4b-it,Russian Federation,ru,1.4145315105654939,1.7304396773413047,18.255947948511032
gpt-4o,Russian Federation,ru,1.0008004742697307,1.2079181490792736,17.146664694740846
gpt-4o-mini,Russian Federation,ru,0.9156097131071612,1.0677048930959052,14.245057878093123
gpt-5.1,Russian Federation,ru,1.0805181708712899,2.245979695562166,51.89100894338951
grok-4.1-fast,Russian Federation,ru,2.113624387048574,2.813079357425268,24.864388149251702
kimi-k2,Russian Federation,ru,0.9382301212960806,1.3388144174978913,29.920823302042283
llama-3.2-3b-instruct,Russian Federation,ru,2.787335729092148,2.343026766839252,-18.963033992661963
llama-3.3-70b-instruct,Russian Federation,ru,1.3483178934976567,0.29862074314514414,-351.51514904720096
mistral-medium-3.1,Russian Federation,ru,1.2848129548076244,0.28581545209442083,-349.52536519375406
mistral-nemo,Russian Federation,ru,2.1543051659126053,3.4195433830106756,37.00020954213232
phi-3-mini-128k-instruct,Russian Federation,ru,3.6228909251565193,4.856922441714613,25.40768421499542
qwen3-max,Russian Federation,ru,1.3208446718837223,1.538855731969764,14.167088932175819
claude-3-7-sonnet-20250219,Spain,es,2.6811775178312853,1.9280804209347313,-39.05942349289836
claude-sonnet-4.5,Spain,es,2.905926390159921,2.164322275370494,-34.264957822072844
deepseek-chat,Spain,es,0.6039249585378066,2.284548433071689,73.56479951156915
deepseek-chat-v3.1,Spain,es,0.3649588509435429,1.881434072821764,80.60209197784009
doubao-1-5-pro-32k-250115,Spain,es,0.8346761269714804,0.7737273080592226,-7.877299699443029
gemini-2.5-flash,Spain,es,2.4246057453297705,1.5315349913509162,-58.31213514691599
gemini-2.5-pro,Spain,es,3.58983557294284,2.4937808153874133,-43.951527367298034
gemini-3-pro-preview,Spain,es,2.4937808153874133,3.6880675783626815,32.38245334716649
gemma-3-4b-it,Spain,es,2.6646118619152306,2.1456371430404846,-24.187441038577965
gpt-4o,Spain,es,2.1213170616442114,1.0556765912054464,-100.94383822813965
gpt-4o-mini,Spain,es,5.338107593402459,4.142198492964874,-28.871361487594605
gpt-5.1,Spain,es,3.58983557294284,3.58983557294284,0.0
grok-4.1-fast,Spain,es,3.3540078414003944,2.6164464644177663,-28.18943123863062
kimi-k2,Spain,es,2.444640915094115,2.9188293489771873,16.24584301405757
llama-3.2-3b-instruct,Spain,es,2.17438356865454,1.5238680435736787,-42.688441943786266
llama-3.3-70b-instruct,Spain,es,2.5032279843725442,1.5210841761117202,-64.56866909045327
mistral-medium-3.1,Spain,es,2.544270671016531,1.041966486542063,-144.17970288661692
mistral-nemo,Spain,es,3.397762054788883,3.205392051273153,-6.001450070337643
phi-3-mini-128k-instruct,Spain,es,1.8192629130082685,1.9756524818026195,7.915844017853713
qwen3-max,Spain,es,1.6009656970136092,1.6278171052277008,1.6495347129514035
claude-3-7-sonnet-20250219,Switzerland,fr,2.486461732875284,1.3868895419061313,-79.28332846593594
claude-sonnet-4.5,Switzerland,fr,3.4981295099072187,1.6388463984267836,-113.45072444039054
deepseek-chat,Switzerland,fr,2.700363114329056,1.74521842646298,-54.72923465527807
deepseek-chat-v3.1,Switzerland,fr,2.84388522243388,0.9691213580322121,-193.44985525944352
doubao-1-5-pro-32k-250115,Switzerland,fr,1.32774586258264,0.8604930147695791,-54.30059742416164
gemini-2.5-flash,Switzerland,fr,4.021619561537561,1.1964697570897138,-236.12379566698993
gemini-2.5-pro,Switzerland,fr,3.3518071435278967,2.3012851813750945,-45.649360220756314
gemini-3-pro-preview,Switzerland,fr,2.883605236226595,2.4406015215752443,-18.151415162825163
gemma-3-4b-it,Switzerland,fr,2.528681036918725,1.8284984567887284,-38.29276297884776
gpt-4o,Switzerland,fr,2.3779881576011683,0.5885341402658979,-304.0527124776144
gpt-4o-mini,Switzerland,fr,2.982235661459227,2.035119339814203,-46.53861339313357
gpt-5.1,Switzerland,fr,3.2547333830217116,1.7485746672392917,-86.13636832337241
grok-4.1-fast,Switzerland,fr,2.0624472313552262,2.391334710328974,13.753301767133339
kimi-k2,Switzerland,fr,2.9581061572928444,4.642349179172605,36.279972851588454
llama-3.2-3b-instruct,Switzerland,fr,0.5407039800061761,2.0778333313377666,73.97750956001578
llama-3.3-70b-instruct,Switzerland,fr,1.4000205418675111,2.346673537423798,40.340208403915106
mistral-medium-3.1,Switzerland,fr,1.848047973075634,0.9716343150772102,-90.19994913711753
mistral-nemo,Switzerland,fr,1.9082404038262892,2.431590701549296,21.522960150717484
phi-3-mini-128k-instruct,Switzerland,fr,0.49497024751158486,0.1058457562701479,-367.6335310489753
qwen3-max,Switzerland,fr,0.860409773879051,0.9945681708600567,13.489110240175053
claude-3-7-sonnet-20250219,"Taiwan, Province of China",zh-tw,0.28790184496596066,3.4705684578870626,91.7044758384844
claude-sonnet-4.5,"Taiwan, Province of China",zh-tw,2.872408316638532,2.699721218355711,-6.396478907107209
deepseek-chat,"Taiwan, Province of China",zh-tw,1.6472300205023718,1.9219764521979097,14.294994685358752
deepseek-chat-v3.1,"Taiwan, Province of China",zh-tw,1.645338885088833,1.8431224395830963,10.730896127497678
doubao-1-5-pro-32k-250115,"Taiwan, Province of China",zh-tw,2.3236462443410364,2.031413967936414,-14.385658512601596
gemini-2.5-flash,"Taiwan, Province of China",zh-tw,1.766125435391865,2.5551661309072378,30.88021111313087
gemini-2.5-pro,"Taiwan, Province of China",zh-tw,2.552975015286097,3.153984554112237,19.05556379604111
gemini-3-pro-preview,"Taiwan, Province of China",zh-tw,3.1575498544948366,4.717473850162152,33.06693466067007
gemma-3-4b-it,"Taiwan, Province of China",zh-tw,1.0467601585097916,0.4372575708697151,-139.39211765453535
gpt-4o,"Taiwan, Province of China",zh-tw,1.8829509902535393,2.062170536676723,8.69082082377163
gpt-4o-mini,"Taiwan, Province of China",zh-tw,4.352248809423144,4.9584091395291425,12.224895385772067
gpt-5.1,"Taiwan, Province of China",zh-tw,3.154899038207683,2.9119500498042514,-8.343171560232063
grok-4.1-fast,"Taiwan, Province of China",zh-tw,1.6024145895323294,3.8910043777639345,58.81745600982341
kimi-k2,"Taiwan, Province of China",zh-tw,1.5453264304607113,3.354825873473898,53.937209001534946
llama-3.2-3b-instruct,"Taiwan, Province of China",zh-tw,1.0746268654473905,1.9581815350968317,45.12118278174601
llama-3.3-70b-instruct,"Taiwan, Province of China",zh-tw,1.6622335567216313,3.0129720445141777,44.83076735650046
mistral-medium-3.1,"Taiwan, Province of China",zh-tw,0.5017595627461064,3.5023511494568877,85.67363632787321
mistral-nemo,"Taiwan, Province of China",zh-tw,2.6994820078408974,1.824570659001477,-47.95162875841862
phi-3-mini-128k-instruct,"Taiwan, Province of China",zh-tw,2.8626017175753713,3.107536482961818,7.881959446957082
qwen3-max,"Taiwan, Province of China",zh-tw,1.2262040262005682,1.2351447166681901,0.7238577267074807
claude-3-7-sonnet-20250219,Tunisia,ar,0.5359714406686387,1.660358378317722,67.71953286303854
claude-sonnet-4.5,Tunisia,ar,0.5608712845537165,0.2545549367386852,-120.33408259117053
deepseek-chat,Tunisia,ar,0.8417787250687653,0.9962495126499666,15.50523093058464
deepseek-chat-v3.1,Tunisia,ar,0.8417787250687653,1.4534676667238648,42.08479869620041
doubao-1-5-pro-32k-250115,Tunisia,ar,0.9638967819537609,0.9577022122701274,-0.6468158477936453
gemini-2.5-flash,Tunisia,ar,1.571182656332992,1.1272377969599565,-39.38342562415036
gemini-2.5-pro,Tunisia,ar,2.3027404874487085,3.7828913113367557,39.12750068848814
gemini-3-pro-preview,Tunisia,ar,0.8756478532205376,1.0148735621628617,13.71852752234587
gemma-3-4b-it,Tunisia,ar,3.4553293055791623,4.505027841701815,23.30060041817898
gpt-4o,Tunisia,ar,0.9962495126499666,1.8024892370301677,44.72923931066487
gpt-4o-mini,Tunisia,ar,0.41612860467506446,2.120212802346528,80.37326233411487
gpt-5.1,Tunisia,ar,1.0238373333731858,1.5024521834314648,31.85557952101783
grok-4.1-fast,Tunisia,ar,2.056201966461023,1.232775736084206,-66.794487129699
kimi-k2,Tunisia,ar,1.3269549106484502,2.047844212504588,35.20235071858636
llama-3.2-3b-instruct,Tunisia,ar,3.8543800162185535,6.845911889591785,43.69807735798384
llama-3.3-70b-instruct,Tunisia,ar,0.5929907730484649,1.0693019398371053,44.544122576005094
mistral-medium-3.1,Tunisia,ar,0.8824643064078774,0.8824643064078774,0.0
mistral-nemo,Tunisia,ar,3.8635278036005274,4.719182517347429,18.131418113233945
phi-3-mini-128k-instruct,Tunisia,ar,3.9747496332164487,4.674127403142849,14.962745120215251
qwen3-max,Tunisia,ar,0.37258334362418305,0.40510374934255555,8.027673348160809
claude-3-7-sonnet-20250219,Uruguay,es,2.3824470150485855,2.2271190548209754,-6.974389621936757
claude-sonnet-4.5,Uruguay,es,3.717468923199888,3.050318810734356,-21.87148799390308
deepseek-chat,Uruguay,es,1.6480850255312542,1.14385897813781,-44.08113736313186
deepseek-chat-v3.1,Uruguay,es,1.8247884901203852,1.3122412451828418,-39.058918992149756
doubao-1-5-pro-32k-250115,Uruguay,es,2.4715425303740366,4.083198744876925,39.47043274650758
gemini-2.5-flash,Uruguay,es,1.687517265120252,1.9873792932123384,15.088313998049099
gemini-2.5-pro,Uruguay,es,4.408784575769435,4.386592493818466,-0.5059070789511686
gemini-3-pro-preview,Uruguay,es,4.201701997517094,2.7935136866183945,-50.409214661960014
gemma-3-4b-it,Uruguay,es,3.1690437123397768,1.9292076244260425,-64.26659692901625
gpt-4o,Uruguay,es,1.5424192047060794,1.1048157516297163,-39.608726833488134
gpt-4o-mini,Uruguay,es,5.365392298558604,5.3342025911553765,-0.5847117140796746
gpt-5.1,Uruguay,es,4.539904956592829,3.3103622651350855,-37.14223982092092
grok-4.1-fast,Uruguay,es,3.757168334885081,3.0413042360171394,-23.538062729476543
kimi-k2,Uruguay,es,3.8702077854422567,5.365392298558604,27.86719833176082
llama-3.2-3b-instruct,Uruguay,es,2.752831547100192,2.752831547100192,0.0
llama-3.3-70b-instruct,Uruguay,es,4.279210039417859,4.734497529187723,9.616384568015091
mistral-medium-3.1,Uruguay,es,4.351984385593645,2.6499216130776273,-64.23068381027454
mistral-nemo,Uruguay,es,4.452378599202617,3.970259018662399,-12.143277762835893
phi-3-mini-128k-instruct,Uruguay,es,2.6220368126531315,2.923318589178141,10.306156080296114
qwen3-max,Uruguay,es,1.0432535482066643,2.8633689650067513,63.56552156022253
claude-3-7-sonnet-20250219,Venezuela,es,2.593865844110112,1.5165521268630584,-71.03703843503514
claude-sonnet-4.5,Venezuela,es,2.070343960348257,2.537446766230272,18.408378536191353
deepseek-chat,Venezuela,es,3.0573673268798673,3.2008382459346967,4.48229207574135
deepseek-chat-v3.1,Venezuela,es,2.781215723318496,2.7493232682152358,-1.1600111006212779
doubao-1-5-pro-32k-250115,Venezuela,es,1.2167308954610574,2.2533702328253087,46.003950982546606
gemini-2.5-flash,Venezuela,es,5.57153185912067,3.2633678822084504,-70.7295058426019
gemini-2.5-pro,Venezuela,es,4.2950351271807765,5.0179385686476214,14.40638285178676
gemini-3-pro-preview,Venezuela,es,0.35677187314258146,0.7031563560326437,49.26137407680369
gemma-3-4b-it,Venezuela,es,3.5010094321774208,2.163526590115478,-61.81957033357075
gpt-4o,Venezuela,es,1.781931962889399,1.755588194538704,-1.5005665014520746
gpt-4o-mini,Venezuela,es,2.86114492811156,1.8380267690032555,-55.66394224297026
gpt-5.1,Venezuela,es,2.8534540615076365,0.3473050819623378,-721.5987066429017
grok-4.1-fast,Venezuela,es,4.435368872666275,5.480437211200324,19.06906873047011
kimi-k2,Venezuela,es,0.952009452276513,2.896180521890427,67.12879445597864
llama-3.2-3b-instruct,Venezuela,es,2.8095203733820093,2.736453301188351,-2.6701377349259916
llama-3.3-70b-instruct,Venezuela,es,5.669035636910707,4.3440312694714,-30.50172259926065
mistral-medium-3.1,Venezuela,es,2.4100880634348254,2.9513310965221278,18.338946576516186
mistral-nemo,Venezuela,es,4.786445893918997,2.8508963379160575,-67.89266695743079
phi-3-mini-128k-instruct,Venezuela,es,3.6337509695801975,2.8835428819770352,-26.016886805886486
qwen3-max,Venezuela,es,3.0352028066898114,3.7037462709187934,18.050466077503078
claude-3-7-sonnet-20250219,Yemen,ar,2.453494415411395,1.6657902536326548,-47.28711553336098
claude-sonnet-4.5,Yemen,ar,2.453494415411395,2.6444827939838107,7.222144874866022
deepseek-chat,Yemen,ar,1.731877956352313,2.6444827939838107,34.509766511155625
deepseek-chat-v3.1,Yemen,ar,0.9554018881610947,1.8229368941022464,47.58996368705304
doubao-1-5-pro-32k-250115,Yemen,ar,1.731877956352313,2.6057453839880025,33.53617866908646
gemini-2.5-flash,Yemen,ar,1.8229368941022464,3.3303134795175824,45.262303224190454
gemini-2.5-pro,Yemen,ar,2.6444827939838107,1.8229368941022464,-45.067160719579185
gemini-3-pro-preview,Yemen,ar,1.8229368941022464,1.8229368941022464,0.0
gemma-3-4b-it,Yemen,ar,2.7117049843231444,3.2876270671868584,17.517865350722893
gpt-4o,Yemen,ar,0.6960074547877949,0.6960074547877949,0.0
gpt-4o-mini,Yemen,ar,1.9052141040077633,1.4653905695709333,-30.01408249580932
gpt-5.1,Yemen,ar,1.6657902536326548,1.6657902536326548,0.0
grok-4.1-fast,Yemen,ar,3.37506683329471,4.042737947823517,16.51532014060571
kimi-k2,Yemen,ar,0.9554018881610947,0.6960074547877949,-37.26891595613532
llama-3.2-3b-instruct,Yemen,ar,5.307525852875238,6.065580492201753,12.497643717713613
llama-3.3-70b-instruct,Yemen,ar,1.731877956352313,1.8229368941022464,4.99517772911046
mistral-medium-3.1,Yemen,ar,2.6444827939838107,2.6444827939838107,0.0
mistral-nemo,Yemen,ar,1.9903128640119836,2.4955686150972216,20.246117378966733
phi-3-mini-128k-instruct,Yemen,ar,1.2818342029483474,5.269144282496495,75.67282021093146
qwen3-max,Yemen,ar,2.6444827939838107,2.6444827939838107,0.0
