country,model_name,d_arabic,d_french,french_advantage_pct,ar_pc1,ar_pc2,fr_pc1,fr_pc2
Morocco,gemini-2.5-flash,1.2269392589119292,1.4722855203183884,-19.996610233503855,-1.9800941325873405,-2.0816078554248385,-2.1908937573840874,-2.247956863620596
Morocco,gemini-2.5-pro,1.2269392589119292,1.7044093924394006,-38.91554777951274,-1.9800941325873405,-2.0816078554248385,-3.1598725982105877,-0.9472441084702021
Morocco,gemini-3-pro-preview,1.2269392589119292,1.2269392589119292,0.0,-1.9800941325873405,-2.0816078554248385,-1.9800941325873405,-2.0816078554248385
Morocco,gemma-3-4b-it,4.1598948878748745,3.879500507824751,6.740419832900297,2.6898232777794893,-0.6263011100376578,2.3109245298845016,-0.04318273431811942
Morocco,gpt-4o,0.7437254901471496,1.2884092567611698,-73.23720563971149,-0.8524603268053227,-1.4074782648896271,-2.7102112996401644,-0.679022650259666
Morocco,gpt-4o-mini,1.5532128690310159,1.2106776510635573,22.053333757217185,-0.14095936058849234,-1.7994824235950218,-0.24890755685088373,-1.0699508204499886
Morocco,gpt-5.1,1.0701164876951297,0.8443026814999695,21.101796747523185,-1.7237208749692408,-2.0083977394916794,-1.5304328340169162,-1.8133863972143025
Morocco,grok-4.1-fast,1.4722855203183884,1.4722855203183884,0.0,-2.1908937573840874,-2.247956863620596,-2.1908937573840874,-2.247956863620596
Morocco,kimi-k2,0.6367741532970026,1.0470330047897543,-64.4276859179301,-1.4085898324546906,-1.6074351107432048,-1.7412324588136636,-1.9797354054100604
Morocco,llama-3.2-3b-instruct,6.127320885438105,4.018033623215668,34.42429899885392,0.16799046248805347,4.935884878541728,0.6645119902283332,2.4407359270609192
Morocco,llama-3.3-70b-instruct,0.8443026814999695,1.0470330047897543,-24.011569278640522,-1.5304328340169162,-1.8133863972143025,-1.7412324588136636,-1.9797354054100604
Morocco,mistral-medium-3.1,1.0470330047897543,1.7044093924394006,-62.78468631288738,-1.7412324588136636,-1.9797354054100604,-3.1598725982105877,-0.9472441084702021
Morocco,mistral-nemo,4.2893205722278385,3.0037104679041415,29.972348363227177,2.382309749991568,0.9428900373438693,1.270701222060377,0.28826888280634727
Morocco,qwen3-max,0.9889170723649303,0.8869488754409718,10.311096832427848,-1.8582511310251144,-1.8756565689537408,-2.2854170179670765,-0.6590922142931693
Qatar,claude-3-7-sonnet-20250219,1.1918600682363192,1.460005240091963,-22.498041422969848,-1.6569105711061205,-3.408922563878029,-1.8677101959028675,-3.5752715720737873
Qatar,claude-sonnet-4.5,1.5858925731629123,0.7536310142343616,52.47906276959756,-2.1908937573840874,-2.247956863620596,-0.9815222808703542,-2.036993387590782
Qatar,deepseek-chat,1.460005240091963,0.8260105977535427,43.42413471738541,-1.8677101959028675,-3.5752715720737873,-0.49574830631886746,-3.5327052643728876
Qatar,deepseek-chat-v3.1,1.5858925731629123,1.460005240091963,7.937948332772566,-2.1908937573840874,-2.247956863620596,-1.8677101959028675,-3.5752715720737873
Qatar,doubao-1-5-pro-32k-250115,0.8899393792606088,1.460005240091963,-64.0567070203123,-0.46072513863001985,-3.5900299325361256,-1.8677101959028675,-3.5752715720737873
Qatar,gemini-2.5-flash,1.460005240091963,0.14243499397943046,90.2442135090927,-1.8677101959028675,-3.5752715720737873,-0.7790585468719252,-2.8288725357446864
Qatar,gemini-3-pro-preview,0.7343048069589333,2.2045000047725667,-200.2159299354628,-1.0111152917608397,-3.3823206105752326,-2.836689036729368,-2.274558816923393
Qatar,gemma-3-4b-it,2.383979789349082,3.4593998767792344,-45.11028542418068,0.9766334694954335,-1.012203033034767,2.4992287430527873,-1.3616195389934689
