model_name,model_region,country_name,cultural_region,distance,roleplay_pc1,roleplay_pc2,real_pc1,real_pc2
google/gemini-2.0-flash-001,US,Mexico,Latin America,2.0072237660170056,-1.1219522253047063,-0.489595012670779,0.5482425563680746,-1.602876934798549
google/gemini-2.0-flash-001,US,Mongolia,Confucian,1.5596088596535136,-0.7944970290362418,0.6535335633913588,0.6461555838551131,1.2509445141438915
google/gemini-2.0-flash-001,US,Moldova (the Republic of),Orthodox Europe,0.44824582571122007,-1.6777137969074456,0.12649214056278338,-1.8888231764480694,0.5219123602500249
google/gemini-2.0-flash-001,US,Montenegro,Orthodox Europe,2.149410002007237,-2.203325402624555,-0.862060766535523,-0.2464123972506745,0.027014509314231876
google/gemini-2.0-flash-001,US,Netherlands (the),Protestant Europe,2.082349568703271,1.6142893370540046,2.589146184921155,3.4259598528297133,1.5624867143333285
google/gemini-2.0-flash-001,US,Morocco,African-Islamic,1.3774858162414458,-2.75238389375663,-1.4507961307380752,-1.4664539940175996,-0.9569829404489444
google/gemini-2.0-flash-001,US,Nicaragua,Latin America,1.416994287760619,-1.6710107164367818,-1.0783303768733314,-0.5507320127311272,-1.9459987683512059
google/gemini-2.0-flash-001,US,New Zealand,English-Speaking,1.6183462280093757,2.51164430441744,2.1198031433031748,3.4289674172784235,0.7865504214521336
google/gemini-2.0-flash-001,US,Norway,Protestant Europe,1.569074778926899,3.2857533336919444,3.003239132234017,4.218204987680848,1.7412844678986237
google/gemini-2.0-flash-001,US,Nigeria,African-Islamic,1.6289208114098317,-2.8294350579065535,-1.4927901443275011,-1.2032843160819442,-1.5877468434452424
google/gemini-2.0-flash-001,US,Pakistan,West & South Asia,1.0890785410284083,-1.830398662255706,-1.1653535646264375,-0.807846703896512,-1.5401595957736742
google/gemini-2.0-flash-001,US,Peru,Latin America,0.7824751261075727,-1.1219522253047063,-0.489595012670779,-0.5497495025884679,-1.0233096996461193
google/gemini-2.0-flash-001,US,Philippines (the),West & South Asia,1.721208539910789,-1.6710107164367818,-1.0783303768733314,-0.07199842794225228,-1.7152907674042641
google/gemini-2.0-flash-001,US,Poland,Catholic Europe,1.5464350323681333,-1.3249662941773472,-0.6963783254811051,0.1836398418792284,-0.3564241585881571
google/gemini-2.0-flash-001,US,Portugal,Catholic Europe,0.5498472033314651,-0.5421133172071537,0.02012898553794599,-0.06896296781061356,-0.25997937541789107
