model,stage,country,language,native_PC1,native_PC2,roleplay_PC1,roleplay_PC2,distance_to_native,is_english
qwen3-max,Stage3,Pakistan,en-native,0.7599117983,-0.3662491576,-1.858251131025047,-1.8756565689538307,3.022099908663144,True
qwen3-max,Stage3,Peru,en,0.7599117983,-0.3662491576,-0.5126432302541241,0.3315946704799558,1.4513381098447302,True
qwen3-max,Stage3,Peru,es,0.7599117983,-0.3662491576,-0.9342424798476,-0.0011033459115844,1.733058043447884,False
qwen3-max,Stage3,Philippines,en-native,0.7599117983,-0.3662491576,-0.8852928520859796,-1.4968291029763332,1.9962237736633652,True
qwen3-max,Stage3,Portugal,en,0.7599117983,-0.3662491576,1.2774013576988963,0.8551775800672385,1.3265288234996242,True
qwen3-max,Stage3,Portugal,pt,0.7599117983,-0.3662491576,2.8268973934921355,2.305259891938736,3.377778863765233,False
qwen3-max,Stage3,Puerto Rico,en-native,0.7599117983,-0.3662491576,1.0112199429459845,-1.0415108057459903,0.7205095953713915,True
qwen3-max,Stage3,Puerto Rico,es,0.7599117983,-0.3662491576,1.3438625693049389,-0.6692105110791257,0.6578632720095919,False
qwen3-max,Stage3,Qatar,ar,0.7599117983,-0.3662491576,-1.8677101959027012,-3.5752715720739583,4.14755617213487,False
qwen3-max,Stage3,Qatar,en,0.7599117983,-0.3662491576,-1.8677101959027012,-3.5752715720739583,4.14755617213487,True
qwen3-max,Stage3,Russian Federation,en,0.7599117983,-0.3662491576,-0.8147496191268381,-0.8518945772158429,1.647850130663146,True
qwen3-max,Stage3,Russian Federation,ru,0.7599117983,-0.3662491576,-0.9365926206890546,-1.057845863686938,1.8320571081491133,False
qwen3-max,Stage3,Rwanda,en-native,0.7599117983,-0.3662491576,-1.8407395471806252,-1.9043189030354457,3.021431111671097,True
qwen3-max,Stage3,Rwanda,fr,0.7599117983,-0.3662491576,-1.8407395471806252,-1.9043189030354457,3.021431111671097,False
qwen3-max,Stage3,Singapore,en-native,0.7599117983,-0.3662491576,0.1630329891630013,-0.1630369883109339,0.6305231942949996,True
qwen3-max,Stage3,Singapore,zh-cn,0.7599117983,-0.3662491576,-0.6760503311346279,-0.3846502838911418,1.4360800251445647,False
qwen3-max,Stage3,South Africa,en-native,0.7599117983,-0.3662491576,-0.3018436054573862,0.4979436786757257,1.3689973687623702,True
qwen3-max,Stage3,Zimbabwe,en-native,0.7599117983,-0.3662491576,-2.029043760348884,-0.5858820983601766,2.7975903447047914,True
qwen3-max,Stage3,Spain,en,0.7599117983,-0.3662491576,1.8297071956009716,2.386384511129489,2.953210846910445,True
qwen3-max,Stage3,Spain,es,0.7599117983,-0.3662491576,1.8121956117565496,2.4150468452111045,2.973702856594062,False
qwen3-max,Stage3,Switzerland,de,0.7599117983,-0.3662491576,5.945604391091696,-0.4028202688061459,5.185821546593125,False
qwen3-max,Stage3,Switzerland,en,0.7599117983,-0.3662491576,4.082587383795743,1.3163266421245157,3.7244106068300353,True
qwen3-max,Stage3,Switzerland,fr,0.7599117983,-0.3662491576,4.128894232869415,1.6974991530453172,3.9508353210591634,False
qwen3-max,Stage3,Switzerland,it,0.7599117983,-0.3662491576,3.247242718006323,2.3358119265678483,3.6725943427911325,False
qwen3-max,Stage3,Trinidad and Tobago,en-native,0.7599117983,-0.3662491576,-0.3243390170858651,-0.9868421341953132,1.2492939899256477,True
qwen3-max,Stage3,Tunisia,ar,0.7599117983,-0.3662491576,-2.0465553441933064,-0.5572197642785618,2.812957090769378,False
qwen3-max,Stage3,Tunisia,en,0.7599117983,-0.3662491576,-2.029043760348885,-0.5858820983601769,2.7975903447047923,True
qwen3-max,Stage3,Egypt,ar,0.7599117983,-0.3662491576,-1.858251131025047,-1.8756565689538307,3.022099908663144,False
qwen3-max,Stage3,Egypt,en,0.7599117983,-0.3662491576,-1.858251131025047,-1.8756565689538307,3.022099908663144,True
qwen3-max,Stage3,United Kingdom,en-native,0.7599117983,-0.3662491576,2.0909047825698264,2.769624749990064,3.4066475439175794,True
qwen3-max,Stage3,United States of America,en-native,0.7599117983,-0.3662491576,2.4877435593962907,2.651301326643451,3.477213470526507,True
qwen3-max,Stage3,Burkina Faso,en,0.7599117983,-0.3662491576,-1.8407395471806252,-1.9043189030354457,3.021431111671097,True
qwen3-max,Stage3,Burkina Faso,fr,0.7599117983,-0.3662491576,-2.267905434122546,-0.6877545483749548,3.044838732880985,False
qwen3-max,Stage3,Uruguay,en,0.7599117983,-0.3662491576,1.9242304561839376,0.797519861802133,1.6462066296843956,True
qwen3-max,Stage3,Uruguay,es,0.7599117983,-0.3662491576,2.973357876543819,2.2912641447163007,3.4585720309516517,False
qwen3-max,Stage3,Venezuela,en,0.7599117983,-0.3662491576,-1.9312833696511365,1.3640859674198482,3.1994673114256065,True
qwen3-max,Stage3,Venezuela,es,0.7599117983,-0.3662491576,-1.561508218366129,2.297362470594439,3.533244656067678,False
qwen3-max,Stage3,Yemen,ar,0.7599117983,-0.3662491576,-4.227267127149403,-1.3065440781646178,5.075047602937955,False
qwen3-max,Stage3,Yemen,en,0.7599117983,-0.3662491576,-4.227267127149403,-1.3065440781646178,5.075047602937955,True
qwen3-max,Stage3,Zambia,en-native,0.7599117983,-0.3662491576,-1.6018778734069636,-1.8024464530206676,2.764183988947792,True
gemini-3-pro-preview,Stage3,Algeria,ar,0.4209174626,1.1832103011,-2.1908937573840013,-2.2479568636206952,4.312130095566665,False
gemini-3-pro-preview,Stage3,Algeria,en,0.4209174626,1.1832103011,-1.980094132587264,-2.081607855424925,4.052640407857388,True
gemini-3-pro-preview,Stage3,Argentina,en,0.4209174626,1.1832103011,1.926813415588729,-0.082365690327683,1.967080377439111,True
gemini-3-pro-preview,Stage3,Argentina,es,0.4209174626,1.1832103011,2.287518090924608,0.2254580461581898,2.0979721846363795,False
gemini-3-pro-preview,Stage3,Australia,en-native,0.4209174626,1.1832103011,5.831246904410657,3.899640643387288,6.053978730836626,True
gemini-3-pro-preview,Stage3,Austria,de,0.4209174626,1.1832103011,3.4479380477142034,1.960967839642829,3.125341647158809,False
gemini-3-pro-preview,Stage3,Austria,en,0.4209174626,1.1832103011,3.521735466113796,3.660927253020316,3.9691502345903444,True
gemini-3-pro-preview,Stage3,Belgium,de,0.4209174626,1.1832103011,4.7602592881199,2.280805849200555,4.476003068130822,False
gemini-3-pro-preview,Stage3,Belgium,en,0.4209174626,1.1832103011,5.072918380293153,4.08263771259282,5.4815866181912964,True
gemini-3-pro-preview,Stage3,Belgium,fr,0.4209174626,1.1832103011,4.729725288801697,3.746151642025332,5.013431280087634,False
gemini-3-pro-preview,Stage3,Bolivia,en,0.4209174626,1.1832103011,-1.3630161996333028,-1.7005740030058896,3.3909631705249486,True
gemini-3-pro-preview,Stage3,Bolivia,es,0.4209174626,1.1832103011,-1.3630161996333028,-1.7005740030058896,3.3909631705249486,False
gemini-3-pro-preview,Stage3,Brazil,en,0.4209174626,1.1832103011,0.8986866981737942,-0.8319117832376359,2.0709853831560534,True
gemini-3-pro-preview,Stage3,Brazil,pt,0.4209174626,1.1832103011,-0.0062025363154494,0.1809076713932988,1.08951459604289,False
gemini-3-pro-preview,Stage3,Belarus,en,0.4209174626,1.1832103011,-1.8432285528475745,1.980358159098723,2.4003753637252405,True
gemini-3-pro-preview,Stage3,Belarus,ru,0.4209174626,1.1832103011,-0.5814545827016213,0.7992402438509661,1.0733977464416358,False
gemini-3-pro-preview,Stage3,Canada,en-native,0.4209174626,1.1832103011,6.014726788228144,2.271173715784608,5.698628533531255,True
gemini-3-pro-preview,Stage3,Canada,fr,0.4209174626,1.1832103011,5.0350481741814015,2.323636000893746,4.752975173542225,False
gemini-3-pro-preview,Stage3,Chile,en,0.4209174626,1.1832103011,2.332850940141708,-0.3061224872088147,2.4235514801374527,True
gemini-3-pro-preview,Stage3,Chile,es,0.4209174626,1.1832103011,1.154317647794204,1.1005908266749695,0.7380391650835076,False
gemini-3-pro-preview,Stage3,China,en,0.4209174626,1.1832103011,1.4374661799081596,0.7016067918772558,1.1248614291353962,True
gemini-3-pro-preview,Stage3,China,zh-cn,0.4209174626,1.1832103011,1.0285674015451465,0.7837268333179424,0.7272038842932691,False
gemini-3-pro-preview,Stage3,"Taiwan, Province of China",en,0.4209174626,1.1832103011,2.980765165299382,1.7214087155138955,2.615813027395677,True
gemini-3-pro-preview,Stage3,"Taiwan, Province of China",zh-tw,0.4209174626,1.1832103011,4.14070940482466,3.300641231425304,4.280229647827064,False
gemini-3-pro-preview,Stage3,Colombia,en,0.4209174626,1.1832103011,0.954946536904509,-2.196622383524685,3.421762123272136,True
gemini-3-pro-preview,Stage3,Colombia,es,0.4209174626,1.1832103011,-0.0140323039221038,-0.8959096283742449,2.124128287212103,False
gemini-3-pro-preview,Stage3,Ecuador,en,0.4209174626,1.1832103011,-0.6744932272892413,-1.330480094780563,2.7419999974226488,True
gemini-3-pro-preview,Stage3,Ecuador,es,0.4209174626,1.1832103011,-0.6744932272892413,-1.330480094780563,2.7419999974226488,False
gemini-3-pro-preview,Stage3,France,en,0.4209174626,1.1832103011,4.652573055778967,4.052085677963707,5.112470536566222,True
gemini-3-pro-preview,Stage3,France,fr,0.4209174626,1.1832103011,3.720940024894848,2.610539836166453,3.5954719458407784,False
gemini-3-pro-preview,Stage3,Palestine,ar,0.4209174626,1.1832103011,-2.5140773188653016,-0.920642155167432,3.611147951132861,False
gemini-3-pro-preview,Stage3,Palestine,en,0.4209174626,1.1832103011,-3.159872598210615,-0.9472441084702552,4.166640547354358,True
gemini-3-pro-preview,Stage3,Germany,de,0.4209174626,1.1832103011,3.760597139887457,3.762799703035094,4.2199220169883125,False
gemini-3-pro-preview,Stage3,Germany,en,0.4209174626,1.1832103011,3.7781087237318784,3.73413736895348,4.216392067790637,True
gemini-3-pro-preview,Stage3,Ghana,en-native,0.4209174626,1.1832103011,-1.980094132587264,-2.081607855424925,4.052640407857388,True
gemini-3-pro-preview,Stage3,Guatemala,en,0.4209174626,1.1832103011,-1.713170409836679,-2.044211963591139,3.8691840899478267,True
gemini-3-pro-preview,Stage3,Guatemala,es,0.4209174626,1.1832103011,-1.5023707850399406,-1.8778629553953692,3.6151358432486433,False
gemini-3-pro-preview,Stage3,Haiti,en,0.4209174626,1.1832103011,-3.3706722230073534,-1.1135931166660251,4.432996535512492,True
gemini-3-pro-preview,Stage3,Haiti,fr,0.4209174626,1.1832103011,-4.339651063833967,0.1871196384844153,4.863662128789749,False
gemini-3-pro-preview,Stage3,Hong Kong,en-native,0.4209174626,1.1832103011,0.7952230434701457,4.362958941739737,3.2017036223736874,True
gemini-3-pro-preview,Stage3,Hong Kong,zh-cn,0.4209174626,1.1832103011,3.221753153978452,4.497593495650392,4.339333650506432,False
gemini-3-pro-preview,Stage3,Hong Kong,zh-hk,0.4209174626,1.1832103011,3.115284946899509,4.565858108007332,4.324571924020394,False
gemini-3-pro-preview,Stage3,Iraq,ar,0.4209174626,1.1832103011,-2.1908937573840013,-2.2479568636206952,4.312130095566665,False
gemini-3-pro-preview,Stage3,Iraq,en,0.4209174626,1.1832103011,-3.3706722230073534,-1.1135931166660251,4.432996535512492,True
gemini-3-pro-preview,Stage3,Ireland,en-native,0.4209174626,1.1832103011,5.028087055469482,2.316484110875985,4.744504313981105,True
gemini-3-pro-preview,Stage3,Italy,en,0.4209174626,1.1832103011,1.4869602741531591,1.4728911213418343,1.1047000740835253,True
gemini-3-pro-preview,Stage3,Italy,it,0.4209174626,1.1832103011,1.6977598989498972,1.639240129537605,1.3558354663043641,False
gemini-3-pro-preview,Stage3,Japan,en,0.4209174626,1.1832103011,1.9076445005788631,1.7079530928463211,1.5766141832887102,True
gemini-3-pro-preview,Stage3,Japan,ja,0.4209174626,1.1832103011,0.7745442847685182,1.7672592351601328,0.6827628334449543,False
gemini-3-pro-preview,Stage3,Kazakhstan,en,0.4209174626,1.1832103011,-1.0584356222512712,-1.2637971501580327,2.8594284422190577,True
gemini-3-pro-preview,Stage3,Kazakhstan,ru,0.4209174626,1.1832103011,-1.0584356222512712,-1.2637971501580327,2.8594284422190577,False
gemini-3-pro-preview,Stage3,Jordan,ar,0.4209174626,1.1832103011,-1.980094132587264,-2.081607855424925,4.052640407857388,False
gemini-3-pro-preview,Stage3,Jordan,en,0.4209174626,1.1832103011,-1.980094132587264,-2.081607855424925,4.052640407857388,True
gemini-3-pro-preview,Stage3,Kenya,en-native,0.4209174626,1.1832103011,-1.980094132587264,-2.081607855424925,4.052640407857388,True
gemini-3-pro-preview,Stage3,"Korea, Republic of",en,0.4209174626,1.1832103011,0.7927111660273677,1.4486415601432967,0.45681977976609894,True
gemini-3-pro-preview,Stage3,"Korea, Republic of",ko,0.4209174626,1.1832103011,0.7751995821829459,1.4773038942249117,0.46044202867821044,False
gemini-3-pro-preview,Stage3,Kuwait,ar,0.4209174626,1.1832103011,-2.1908937573840013,-2.2479568636206952,4.312130095566665,False
gemini-3-pro-preview,Stage3,Kuwait,en,0.4209174626,1.1832103011,-1.980094132587264,-2.081607855424925,4.052640407857388,True
gemini-3-pro-preview,Stage3,Kyrgyzstan,en,0.4209174626,1.1832103011,-1.6299399223838873,-1.7379698948396756,3.569216966043548,True
gemini-3-pro-preview,Stage3,Kyrgyzstan,ru,0.4209174626,1.1832103011,-1.6299399223838873,-1.7379698948396756,3.569216966043548,False
gemini-3-pro-preview,Stage3,Lebanon,ar,0.4209174626,1.1832103011,-1.925061434888264,-0.4751317445674046,2.872928006039936,False
gemini-3-pro-preview,Stage3,Lebanon,en,0.4209174626,1.1832103011,-3.226333809816657,0.5771439826761084,3.6972636133325434,True
gemini-3-pro-preview,Stage3,Libya,ar,0.4209174626,1.1832103011,-2.1908937573840013,-2.2479568636206952,4.312130095566665,False
gemini-3-pro-preview,Stage3,Libya,en,0.4209174626,1.1832103011,-3.3706722230073534,-1.1135931166660251,4.432996535512492,True
gemini-3-pro-preview,Stage3,Luxembourg,de,0.4209174626,1.1832103011,4.464119818633162,1.1899138955823658,4.043207913280134,False
gemini-3-pro-preview,Stage3,Luxembourg,en,0.4209174626,1.1832103011,5.39575284951728,2.6314597373796187,5.181352483339523,True
gemini-3-pro-preview,Stage3,Luxembourg,fr,0.4209174626,1.1832103011,4.7537480803830094,2.9991475785721358,4.697983541702845,False
gemini-3-pro-preview,Stage3,Macao,en,0.4209174626,1.1832103011,-0.5967755241378738,0.681227071682692,1.1347626085978,True
gemini-3-pro-preview,Stage3,Macao,pt,0.4209174626,1.1832103011,-0.5967755241378738,0.681227071682692,1.1347626085978,False
gemini-3-pro-preview,Stage3,Macao,zh-cn,0.4209174626,1.1832103011,-0.3579138503642123,0.7830995216974702,0.8755951403746247,False
gemini-3-pro-preview,Stage3,Malaysia,en-native,0.4209174626,1.1832103011,-2.407260019529184,-0.8650435007644346,3.491981029054236,True
gemini-3-pro-preview,Stage3,Mali,en,0.4209174626,1.1832103011,-2.1908937573840013,-2.2479568636206952,4.312130095566665,True
gemini-3-pro-preview,Stage3,Mali,fr,0.4209174626,1.1832103011,-3.159872598210615,-0.9472441084702552,4.166640547354358,False
gemini-3-pro-preview,Stage3,Malta,en-native,0.4209174626,1.1832103011,0.5989304501425348,-0.9586585131580811,2.149253507901089,True
gemini-3-pro-preview,Stage3,Mexico,en,0.4209174626,1.1832103011,-0.43563155351558,-1.228607644765785,2.5594026687898923,True
gemini-3-pro-preview,Stage3,Mexico,es,0.4209174626,1.1832103011,-0.2248319287188419,-1.0622586365700148,2.3364766265532295,False
gemini-3-pro-preview,Stage3,Morocco,ar,0.4209174626,1.1832103011,-1.980094132587264,-2.081607855424925,4.052640407857388,False
gemini-3-pro-preview,Stage3,Morocco,en,0.4209174626,1.1832103011,-1.980094132587264,-2.081607855424925,4.052640407857388,True
gemini-3-pro-preview,Stage3,New Zealand,en-native,0.4209174626,1.1832103011,6.497274465126239,2.7849487387415754,6.2839223773665545,True
gemini-3-pro-preview,Stage3,Nicaragua,en,0.4209174626,1.1832103011,-1.713170409836679,-2.044211963591139,3.8691840899478267,True
gemini-3-pro-preview,Stage3,Nicaragua,es,0.4209174626,1.1832103011,-1.713170409836679,-2.044211963591139,3.8691840899478267,False
gemini-3-pro-preview,Stage3,Nigeria,en-native,0.4209174626,1.1832103011,-1.980094132587264,-2.081607855424925,4.052640407857388,True
gemini-3-pro-preview,Stage3,Pakistan,en-native,0.4209174626,1.1832103011,-1.980094132587264,-2.081607855424925,4.052640407857388,True
gemini-3-pro-preview,Stage3,Peru,en,0.4209174626,1.1832103011,-1.124154525859641,-1.5987015529911113,3.182181800817683,True
gemini-3-pro-preview,Stage3,Peru,es,0.4209174626,1.1832103011,-0.9133549010629032,-1.4323525447953414,2.936230873290233,False
gemini-3-pro-preview,Stage3,Philippines,en-native,0.4209174626,1.1832103011,-1.4743087360630174,-1.9423395135763608,3.655262506048246,True
gemini-3-pro-preview,Stage3,Portugal,en,0.4209174626,1.1832103011,2.1424373697362395,0.3940134407954986,1.8937957849200238,True
gemini-3-pro-preview,Stage3,Portugal,pt,0.4209174626,1.1832103011,1.743333531771242,1.5461012372749974,1.3713037925858313,False
gemini-3-pro-preview,Stage3,Puerto Rico,en-native,0.4209174626,1.1832103011,1.81154144104656,-2.003671422026092,3.477074944062274,True
gemini-3-pro-preview,Stage3,Puerto Rico,es,0.4209174626,1.1832103011,1.81154144104656,-2.003671422026092,3.477074944062274,False
gemini-3-pro-preview,Stage3,Qatar,ar,0.4209174626,1.1832103011,-1.01111529176065,-3.3823206105753654,4.78485008281608,False
gemini-3-pro-preview,Stage3,Qatar,en,0.4209174626,1.1832103011,-2.836689036729315,-2.274558816923518,4.750596528650873,True
gemini-3-pro-preview,Stage3,Russian Federation,en,0.4209174626,1.1832103011,-0.3581272018445188,-0.5765212289875331,1.9244650288284488,True
gemini-3-pro-preview,Stage3,Russian Federation,ru,0.4209174626,1.1832103011,-0.802804672630861,0.668705459754573,1.3274829927429808,False
gemini-3-pro-preview,Stage3,Rwanda,en-native,0.4209174626,1.1832103011,-3.159872598210615,-0.9472441084702552,4.166640547354358,True
gemini-3-pro-preview,Stage3,Rwanda,fr,0.4209174626,1.1832103011,-1.980094132587264,-2.081607855424925,4.052640407857388,False
gemini-3-pro-preview,Stage3,Singapore,en-native,0.4209174626,1.1832103011,0.3584578194764656,-0.2709038789431987,1.4554549995179595,True
gemini-3-pro-preview,Stage3,Singapore,zh-cn,0.4209174626,1.1832103011,0.340946235632044,-0.2422415448615835,1.4276933712453967,False
gemini-3-pro-preview,Stage3,South Africa,en-native,0.4209174626,1.1832103011,-0.2704055615401868,-0.969119744307408,2.260630918144266,True
gemini-3-pro-preview,Stage3,Zimbabwe,en-native,0.4209174626,1.1832103011,-3.159872598210615,-0.9472441084702552,4.166640547354358,True
gemini-3-pro-preview,Stage3,Spain,en,0.4209174626,1.1832103011,3.627159072309556,2.3401119915143678,3.408578410586523,True
gemini-3-pro-preview,Stage3,Spain,es,0.4209174626,1.1832103011,4.999120961893562,2.3826782992153333,4.732723397732706,False
gemini-3-pro-preview,Stage3,Switzerland,de,0.4209174626,1.1832103011,5.546649861214326,2.033332221814032,5.195752101696451,False
gemini-3-pro-preview,Stage3,Switzerland,en,0.4209174626,1.1832103011,4.729725288801697,3.746151642025332,5.013431280087634,True
gemini-3-pro-preview,Stage3,Switzerland,fr,0.4209174626,1.1832103011,5.546649861214326,2.033332221814032,5.195752101696451,False
gemini-3-pro-preview,Stage3,Switzerland,it,0.4209174626,1.1832103011,6.136569789790361,2.4771250022557028,5.860281288401047,False
gemini-3-pro-preview,Stage3,Trinidad and Tobago,en-native,0.4209174626,1.1832103011,-1.0527094864695412,-1.6096414971848212,3.1577836455664223,True
gemini-3-pro-preview,Stage3,Tunisia,ar,0.4209174626,1.1832103011,-1.751782923946104,-1.9439211813107704,3.8078311777154945,False
gemini-3-pro-preview,Stage3,Tunisia,en,0.4209174626,1.1832103011,-2.7382733486171387,-0.614546092078715,3.634888530738425,True
gemini-3-pro-preview,Stage3,Egypt,ar,0.4209174626,1.1832103011,-1.980094132587264,-2.081607855424925,4.052640407857388,False
gemini-3-pro-preview,Stage3,Egypt,en,0.4209174626,1.1832103011,-1.980094132587264,-2.081607855424925,4.052640407857388,True
gemini-3-pro-preview,Stage3,United Kingdom,en-native,0.4209174626,1.1832103011,5.837758112147547,3.181298914015706,5.7736055223451235,True
gemini-3-pro-preview,Stage3,United States of America,en-native,0.4209174626,1.1832103011,5.23242286329879,1.630651962907194,4.832265334361764,True
gemini-3-pro-preview,Stage3,Burkina Faso,en,0.4209174626,1.1832103011,-3.3706722230073534,-1.1135931166660251,4.432996535512492,True
gemini-3-pro-preview,Stage3,Burkina Faso,fr,0.4209174626,1.1832103011,-3.159872598210615,-0.9472441084702552,4.166640547354358,False
gemini-3-pro-preview,Stage3,Uruguay,en,0.4209174626,1.1832103011,4.747096316361932,2.4632210286363505,4.511568567288437,True
gemini-3-pro-preview,Stage3,Uruguay,es,0.4209174626,1.1832103011,2.647480458262813,2.392574276623506,2.533800307630611,False
gemini-3-pro-preview,Stage3,Venezuela,en,0.4209174626,1.1832103011,-0.150540949506145,-1.5098294279488351,2.7530033961116542,True
gemini-3-pro-preview,Stage3,Venezuela,es,0.4209174626,1.1832103011,-0.8852928520859796,-1.4968291029763332,2.981408491568016,False
gemini-3-pro-preview,Stage3,Yemen,ar,0.4209174626,1.1832103011,-3.3706722230073534,-1.1135931166660251,4.432996535512492,False
gemini-3-pro-preview,Stage3,Yemen,en,0.4209174626,1.1832103011,-3.3706722230073534,-1.1135931166660251,4.432996535512492,True
gemini-3-pro-preview,Stage3,Zambia,en-native,0.4209174626,1.1832103011,-1.980094132587264,-2.081607855424925,4.052640407857388,True
gpt-4o,Stage3,Algeria,ar,0.8104692589,1.054060097,-0.8524603268053051,-1.4074782648896742,2.970606994213223,False
gpt-4o,Stage3,Algeria,en,0.8104692589,1.054060097,-1.5304328340168638,-1.813386397214377,3.7016309926578144,True
gpt-4o,Stage3,Argentina,en,0.8104692589,1.054060097,1.641722811579295,0.1988560928553674,1.1926258246185022,True
gpt-4o,Stage3,Argentina,es,0.8104692589,1.054060097,2.194235538684117,1.3629581624067195,1.41782478885072,False
gpt-4o,Stage3,Australia,en-native,0.8104692589,1.054060097,5.2979326395363735,1.6785043874553276,4.530701740838244,True
gpt-4o,Stage3,Austria,de,0.8104692589,1.054060097,1.885408814703728,0.6107586657975568,1.1627601676776043,False
gpt-4o,Stage3,Austria,en,0.8104692589,1.054060097,3.250859496550844,1.371666702870104,2.4609710417056663,True
gpt-4o,Stage3,Belgium,de,0.8104692589,1.054060097,4.0381946400337165,1.95511371716403,3.3511354437601444,False
gpt-4o,Stage3,Belgium,en,0.8104692589,1.054060097,3.034493234405661,2.754580065726365,2.7996519083023736,True
gpt-4o,Stage3,Belgium,fr,0.8104692589,1.054060097,2.840904590565944,3.1181397982003163,2.8953570848834134,False
gpt-4o,Stage3,Bolivia,en,0.8104692589,1.054060097,-0.2528939776957652,-0.9977820783890232,2.3110165913832335,True
gpt-4o,Stage3,Bolivia,es,0.8104692589,1.054060097,0.3466723714137745,-0.5880858918883719,1.7063853614187152,False
gpt-4o,Stage3,Brazil,en,0.8104692589,1.054060097,0.6205572128762791,-0.5435381100368241,1.6088463619476507,True
gpt-4o,Stage3,Brazil,pt,0.8104692589,1.054060097,1.0324746462319876,0.894639540203875,0.2733153964444966,False
gpt-4o,Stage3,Belarus,en,0.8104692589,1.054060097,-0.8790740413717325,0.369615281020871,1.8229155958556613,True
gpt-4o,Stage3,Belarus,ru,0.8104692589,1.054060097,-0.1576646906999762,0.985262753992617,0.970575302989379,False
gpt-4o,Stage3,Canada,en-native,0.8104692589,1.054060097,4.441337735394325,1.4855534259567351,3.6564179720779166,True
gpt-4o,Stage3,Canada,fr,0.8104692589,1.054060097,4.26526067539903,1.820450824349072,3.538776409789408,False
gpt-4o,Stage3,Chile,en,0.8104692589,1.054060097,0.3641839552581961,-0.6167482259699871,1.7293845796561385,True
gpt-4o,Stage3,Chile,es,0.8104692589,1.054060097,0.315234327496575,0.8789775310947618,0.5252728264113014,False
gpt-4o,Stage3,China,en,0.8104692589,1.054060097,-0.1172332854956619,0.4282149177995277,1.119068451528617,True
gpt-4o,Stage3,China,zh-cn,0.8104692589,1.054060097,-0.0822101178068189,0.3708902496362975,1.1240985321334687,False
gpt-4o,Stage3,"Taiwan, Province of China",en,0.8104692589,1.054060097,1.651371470280838,0.8189163387101903,0.873160418346961,True
gpt-4o,Stage3,"Taiwan, Province of China",zh-tw,0.8104692589,1.054060097,1.7194405147306622,2.210563259318622,1.4709616950754851,False
gpt-4o,Stage3,Colombia,en,0.8104692589,1.054060097,0.2423409536959792,-0.8226995124410819,1.960866237866172,True
gpt-4o,Stage3,Colombia,es,0.8104692589,1.054060097,0.4987142113140625,-0.7494893965079189,1.830295600505006,False
gpt-4o,Stage3,Ecuador,en,0.8104692589,1.054060097,0.9268844879275856,-2.132145825343693,3.1883319596816717,True
gpt-4o,Stage3,Ecuador,es,0.8104692589,1.054060097,0.2598525375404009,-0.851361846522697,1.9833838651906508,False
gpt-4o,Stage3,France,en,0.8104692589,1.054060097,2.4775918735379707,3.680631117058802,3.110976235147109,True
gpt-4o,Stage3,France,fr,0.8104692589,1.054060097,1.4208971178193122,4.56958161740574,3.5681246799097006,False
gpt-4o,Stage3,Palestine,ar,0.8104692589,1.054060097,-1.2740595763987803,-1.7401762812812145,3.4861178125390726,False
gpt-4o,Stage3,Palestine,en,0.8104692589,1.054060097,-1.5304328340168638,-1.813386397214377,3.7016309926578144,True
gpt-4o,Stage3,Germany,de,0.8104692589,1.054060097,2.43792154180855,1.7748607353489092,1.7799310361327052,False
gpt-4o,Stage3,Germany,en,0.8104692589,1.054060097,3.915110930129024,2.200526963771762,3.3095598171565364,True
gpt-4o,Stage3,Ghana,en-native,0.8104692589,1.054060097,-0.111792694619851,-2.8458776941542694,4.007503198474518,True
gpt-4o,Stage3,Guatemala,en,0.8104692589,1.054060097,-0.7963362288514578,-1.536431381251658,3.0483552900478417,True
gpt-4o,Stage3,Guatemala,es,0.8104692589,1.054060097,-0.3186128813041348,-1.3326864812221018,2.6403381806092305,False
gpt-4o,Stage3,Haiti,en,0.8104692589,1.054060097,-1.291571160243202,-1.7115139471995993,3.4737549881449983,True
gpt-4o,Stage3,Haiti,fr,0.8104692589,1.054060097,-1.4916710118198102,-0.6296124853540672,2.8521225763702187,False
gpt-4o,Stage3,Hong Kong,en-native,0.8104692589,1.054060097,0.5637446599717801,1.6009102269643627,0.5999317397490579,True
gpt-4o,Stage3,Hong Kong,zh-cn,0.8104692589,1.054060097,-0.2857296270250655,2.6185291795087755,1.910291995384267,False
gpt-4o,Stage3,Hong Kong,zh-hk,0.8104692589,1.054060097,0.1414362599168551,1.401964824848284,0.7540841155916026,False
gpt-4o,Stage3,Iraq,ar,0.8104692589,1.054060097,-1.330183674352628,-1.6112231649192303,3.418498185886588,False
gpt-4o,Stage3,Iraq,en,0.8104692589,1.054060097,-1.7412324588136023,-1.9797354054101477,3.964227138626972,True
gpt-4o,Stage3,Ireland,en-native,0.8104692589,1.054060097,3.233347912706422,1.4003290369517192,2.447497323766894,True
gpt-4o,Stage3,Italy,en,0.8104692589,1.054060097,1.1639994640319715,-0.0048888071741889,1.1164033265770796,True
gpt-4o,Stage3,Italy,it,0.8104692589,1.054060097,1.2145569246373746,1.4154204475158585,0.5420960657725016,False
gpt-4o,Stage3,Japan,en,0.8104692589,1.054060097,0.9733989630692792,0.4130082063854871,0.6614330011128341,True
gpt-4o,Stage3,Japan,ja,0.8104692589,1.054060097,0.302547073002925,1.2176699881037885,0.5336226601199169,False
