model_name,country,native_language,cultural_region,is_islamic,language_family,model_origin,d_english,d_native,d_diff,english_advantage_pct,ea_winsorized,log_ratio,internet_collectivity_index,colonial_power,gdp_per_capita,HDI,has_colonial_history,freedom_on_net
gpt-4o,Hong Kong,zh-hk,Confucian,False,CJK,US,0.1878130097269983,0.6018139359594195,0.4140009262324211,68.79218002361736,68.79218002361736,-1.1645014823090047,85.0,UK,48825.8441873536,0.955,1,
gpt-4o-mini,Hong Kong,zh-hk,Confucian,False,CJK,US,0.91346597380133,1.4406805865040646,0.5272146127027347,36.59483008527701,36.59483008527701,-0.455624783473213,85.0,UK,48825.8441873536,0.955,1,
gpt-5.1,Hong Kong,zh-hk,Confucian,False,CJK,US,1.1728915795118282,1.1420661984712082,-0.03082538104062,-2.6990888165575253,-2.6990888165575253,0.0266330586242727,85.0,UK,48825.8441873536,0.955,1,
grok-4.1-fast,Hong Kong,zh-hk,Confucian,False,CJK,US,3.10591931433407,4.421075418828995,1.3151561044949247,29.747425228119468,29.747425228119468,-0.3530732268888698,85.0,UK,48825.8441873536,0.955,1,
kimi-k2,Hong Kong,zh-hk,Confucian,False,CJK,China,0.4005651783008999,0.944607533577784,0.544042355276884,57.594539100940246,57.594539100940246,-0.8578930372543707,85.0,UK,48825.8441873536,0.955,1,
llama-3.2-3b-instruct,Hong Kong,zh-hk,Confucian,False,CJK,US,1.1777260139604102,1.551878547419699,0.3741525334592888,24.109653044781783,24.109653044781783,-0.2758806907653769,85.0,UK,48825.8441873536,0.955,1,
llama-3.3-70b-instruct,Hong Kong,zh-hk,Confucian,False,CJK,US,0.5085487495605915,3.0688995785631383,2.5603508290025467,83.42895436810954,83.42895436810954,-1.7975132526244473,85.0,UK,48825.8441873536,0.955,1,
mistral-medium-3.1,Hong Kong,zh-hk,Confucian,False,CJK,Europe,1.8318659173109304,1.5516335196955573,-0.2802323976153731,-18.060475882884827,-18.060475882884827,0.1660268146725437,85.0,UK,48825.8441873536,0.955,1,
mistral-nemo,Hong Kong,zh-hk,Confucian,False,CJK,Europe,1.9466234502015067,1.8021116509442436,-0.1445117992572631,-8.019025856779958,-8.019025856779958,0.077137190961392,85.0,UK,48825.8441873536,0.955,1,
phi-3-mini-128k-instruct,Hong Kong,zh-hk,Confucian,False,CJK,US,3.6097657717185374,4.136502274128881,0.5267365024103432,12.733862270661277,12.733862270661277,-0.1362076823599004,85.0,UK,48825.8441873536,0.955,1,
qwen3-max,Hong Kong,zh-hk,Confucian,False,CJK,China,1.461397809136538,1.3031452131479493,-0.1582525959885887,-12.143895737168467,-12.143895737168467,0.1146126440466646,85.0,UK,48825.8441873536,0.955,1,
claude-3-7-sonnet-20250219,Iraq,ar,African-Islamic,True,Semitic,US,0.8096913435238204,1.5376902946877644,0.727998951163944,47.34366560541814,47.34366560541814,-0.6413836432568719,,UK,6520.73154560584,0.695,1,40.0
claude-sonnet-4.5,Iraq,ar,African-Islamic,True,Semitic,US,0.6720957072574897,1.1215235229967873,0.4494278157392976,40.07297274856936,40.07297274856936,-0.5120425764287505,,UK,6520.73154560584,0.695,1,40.0
deepseek-chat,Iraq,ar,African-Islamic,True,Semitic,China,1.2907094787855076,1.878460820401313,0.5877513416158051,31.28898592041108,31.28898592041108,-0.3752606782184922,,UK,6520.73154560584,0.695,1,40.0
deepseek-chat-v3.1,Iraq,ar,African-Islamic,True,Semitic,China,1.2907094787855076,1.878460820401313,0.5877513416158051,31.28898592041108,31.28898592041108,-0.3752606782184922,,UK,6520.73154560584,0.695,1,40.0
doubao-1-5-pro-32k-250115,Iraq,ar,African-Islamic,True,Semitic,China,2.2010096361135107,2.2098176083977337,0.0088079722842229,0.3985836772569339,0.3985836772569339,-0.0039938013907815,,UK,6520.73154560584,0.695,1,40.0
gemini-2.5-flash,Iraq,ar,African-Islamic,True,Semitic,US,2.192680857779324,1.878460820401313,-0.3142200373780115,-16.72752681159897,-16.72752681159897,0.1546722021959576,,UK,6520.73154560584,0.695,1,40.0
gemini-2.5-pro,Iraq,ar,African-Islamic,True,Semitic,US,1.6545197287546198,1.6545197287546198,0.0,0.0,0.0,0.0,,UK,6520.73154560584,0.695,1,40.0
gemini-3-pro-preview,Iraq,ar,African-Islamic,True,Semitic,US,1.878460820401313,1.5287633342856564,-0.3496974861156563,-22.87453383221407,-22.87453383221407,0.2059935986345172,,UK,6520.73154560584,0.695,1,40.0
gemma-3-4b-it,Iraq,ar,African-Islamic,True,Semitic,US,2.4051682674895147,2.8024935174244345,0.3973252499349198,14.17756178433812,14.17756178433812,-0.1528896960189018,,UK,6520.73154560584,0.695,1,40.0
gpt-4o,Iraq,ar,African-Islamic,True,Semitic,US,1.1236358679579432,0.7513955661448308,-0.3722403018131124,-49.53985870890319,-49.53985870890319,0.4023927847450826,,UK,6520.73154560584,0.695,1,40.0
gpt-4o-mini,Iraq,ar,African-Islamic,True,Semitic,US,1.766075856281924,0.8831564861584804,-0.8829193701234437,-99.97315130005236,-99.97315130005236,0.693012928048742,,UK,6520.73154560584,0.695,1,40.0
gpt-5.1,Iraq,ar,African-Islamic,True,Semitic,US,1.2907094787855076,1.2907094787855076,0.0,0.0,0.0,0.0,,UK,6520.73154560584,0.695,1,40.0
grok-4.1-fast,Iraq,ar,African-Islamic,True,Semitic,US,3.245580531566711,3.245580531566711,0.0,0.0,0.0,0.0,,UK,6520.73154560584,0.695,1,40.0
kimi-k2,Iraq,ar,African-Islamic,True,Semitic,China,1.2907094787855076,1.1236358679579432,-0.1670736108275643,-14.869017231640896,-14.869017231640896,0.1386223126493889,,UK,6520.73154560584,0.695,1,40.0
llama-3.2-3b-instruct,Iraq,ar,African-Islamic,True,Semitic,US,3.834178447942483,5.499281543929699,1.6651030959872155,30.27855698396121,30.27855698396121,-0.3606622682464014,,UK,6520.73154560584,0.695,1,40.0
llama-3.3-70b-instruct,Iraq,ar,African-Islamic,True,Semitic,US,0.9007132558296285,1.6545197287546198,0.7538064729249914,45.56044027908885,45.56044027908885,-0.6080790956565015,,UK,6520.73154560584,0.695,1,40.0
mistral-medium-3.1,Iraq,ar,African-Islamic,True,Semitic,Europe,2.523145787647117,2.523145787647117,0.0,0.0,0.0,0.0,,UK,6520.73154560584,0.695,1,40.0
mistral-nemo,Iraq,ar,African-Islamic,True,Semitic,Europe,4.285395340939325,3.1524404909811503,-1.1329548499581747,-35.93897658653532,-35.93897658653532,0.3070358974816952,,UK,6520.73154560584,0.695,1,40.0
phi-3-mini-128k-instruct,Iraq,ar,African-Islamic,True,Semitic,US,3.200012475027634,4.665736833929935,1.4657243589023006,31.414638482036413,31.414638482036413,-0.3770910629778816,,UK,6520.73154560584,0.695,1,40.0
qwen3-max,Iraq,ar,African-Islamic,True,Semitic,China,2.3771336042160325,1.5376902946877644,-0.8394433095282681,-54.59118214040111,-54.59118214040111,0.4356139119305675,,UK,6520.73154560584,0.695,1,40.0
claude-3-7-sonnet-20250219,Italy,it,Catholic Europe,False,Romance,US,2.790498693950535,2.0098064395657476,-0.7806922543847876,-38.84415130809658,-38.84415130809658,0.3281819045015751,62.58,,35653.9042103495,0.915,0,75.0
claude-sonnet-4.5,Italy,it,Catholic Europe,False,Romance,US,2.522326879103685,1.743532626472055,-0.77879425263163,-44.66760419662915,-44.66760419662915,0.3692685400450651,62.58,,35653.9042103495,0.915,0,75.0
deepseek-chat,Italy,it,Catholic Europe,False,Romance,China,0.8918533892756771,0.8936262769202145,0.0017728876445373,0.1983925148941878,0.1983925148941878,-0.0019858957352019,62.58,,35653.9042103495,0.915,0,75.0
deepseek-chat-v3.1,Italy,it,Catholic Europe,False,Romance,China,0.9371277141923222,0.9022854637633616,-0.0348422504289605,-3.861555109580975,-3.861555109580975,0.0378886254488658,62.58,,35653.9042103495,0.915,0,75.0
doubao-1-5-pro-32k-250115,Italy,it,Catholic Europe,False,Romance,China,1.6785320122369738,0.7271353990967667,-0.9513966131402072,-130.84174066095713,-130.84174066095713,0.8365621843779562,62.58,,35653.9042103495,0.915,0,75.0
gemini-2.5-flash,Italy,it,Catholic Europe,False,Romance,US,0.8477643198021676,0.47944557982076,-0.3683187399814076,-76.82180324179919,-76.82180324179919,0.5699722781153693,62.58,,35653.9042103495,0.915,0,75.0
gemini-2.5-pro,Italy,it,Catholic Europe,False,Romance,US,2.263539047469498,1.8640219091703591,-0.3995171382991385,-21.43307094909394,-21.43307094909394,0.1941930686293338,62.58,,35653.9042103495,0.915,0,75.0
gemini-3-pro-preview,Italy,it,Catholic Europe,False,Romance,US,1.0034047353756843,1.2404703601879392,0.2370656248122549,19.110946332997266,19.110946332997266,-0.2120916780376328,62.58,,35653.9042103495,0.915,0,75.0
gemma-3-4b-it,Italy,it,Catholic Europe,False,Romance,US,2.4663315467886497,1.3839235910176326,-1.0824079557710171,-78.21298536974113,-78.21298536974113,0.5778091960331546,62.58,,35653.9042103495,0.915,0,75.0
gpt-4o,Italy,it,Catholic Europe,False,Romance,US,0.5372523665746571,0.8868729434106094,0.3496205768359522,39.42172093912701,39.42172093912701,-0.5012337885034183,62.58,,35653.9042103495,0.915,0,75.0
gpt-4o-mini,Italy,it,Catholic Europe,False,Romance,US,2.8792728697659755,2.105091189125681,-0.7741816806402944,-36.77663393583626,-36.77663393583626,0.3131790000489977,62.58,,35653.9042103495,0.915,0,75.0
gpt-5.1,Italy,it,Catholic Europe,False,Romance,US,2.626488134165555,1.223103481145179,-1.4033846530203755,-114.73964996865196,-114.73964996865196,0.7642561779925963,62.58,,35653.9042103495,0.915,0,75.0
grok-4.1-fast,Italy,it,Catholic Europe,False,Romance,US,0.770258035105758,0.5690208395668767,-0.2012371955388813,-35.36552293797494,-35.36552293797494,0.3028085108841905,62.58,,35653.9042103495,0.915,0,75.0
kimi-k2,Italy,it,Catholic Europe,False,Romance,China,1.853555166484644,1.903041746479922,0.0494865799952779,2.6003938214605036,2.6003938214605036,-0.0263480186892598,62.58,,35653.9042103495,0.915,0,75.0
llama-3.2-3b-instruct,Italy,it,Catholic Europe,False,Romance,US,3.2787960963668454,2.3716886529911,-0.9071074433757452,-38.24732399978933,-38.24732399978933,0.3238740979867966,62.58,,35653.9042103495,0.915,0,75.0
llama-3.3-70b-instruct,Italy,it,Catholic Europe,False,Romance,US,0.2143123730774661,1.223103481145179,1.008791108067713,82.47798519248694,82.47798519248694,-1.74171210666306,62.58,,35653.9042103495,0.915,0,75.0
mistral-medium-3.1,Italy,it,Catholic Europe,False,Romance,Europe,2.343451748716985,0.9617651892041515,-1.3816865595128331,-143.66152726489935,-143.66152726489935,0.8906098929350218,62.58,,35653.9042103495,0.915,0,75.0
mistral-nemo,Italy,it,Catholic Europe,False,Romance,Europe,3.103330635994478,2.847335579092549,-0.2559950569019289,-8.990687953385354,-8.990687953385354,0.0860922609712457,62.58,,35653.9042103495,0.915,0,75.0
phi-3-mini-128k-instruct,Italy,it,Catholic Europe,False,Romance,US,1.412227142073739,2.851149447247671,1.4389223051739322,50.46814738396059,50.46814738396059,-0.7025542361698403,62.58,,35653.9042103495,0.915,0,75.0
qwen3-max,Italy,it,Catholic Europe,False,Romance,China,1.1142762170397171,0.3560451676430674,-0.7582310493966498,-212.95923054256156,-200.0,1.1409027422106606,62.58,,35653.9042103495,0.915,0,75.0
claude-3-7-sonnet-20250219,Japan,ja,Confucian,False,CJK,US,1.5275129990004868,1.7732679636053903,0.2457549646049037,13.858873540197344,13.858873540197344,-0.1491832293661051,58.46,,34065.6438962526,0.925,0,78.0
claude-sonnet-4.5,Japan,ja,Confucian,False,CJK,US,1.5206437019058066,1.7692389176481034,0.2485952157422968,14.050969219734386,14.050969219734386,-0.1514157307758609,58.46,,34065.6438962526,0.925,0,78.0
deepseek-chat,Japan,ja,Confucian,False,CJK,China,2.2754097739124433,2.350303900790372,0.0748941268779286,3.186572036609515,3.186572036609515,-0.0323844826960325,58.46,,34065.6438962526,0.925,0,78.0
deepseek-chat-v3.1,Japan,ja,Confucian,False,CJK,China,1.8756134364979895,2.9692735729592683,1.0936601364612786,36.83258243433944,36.83258243433944,-0.4593815626213601,58.46,,34065.6438962526,0.925,0,78.0
doubao-1-5-pro-32k-250115,Japan,ja,Confucian,False,CJK,China,3.008524624356897,2.314309082928951,-0.6942155414279458,-29.99666494629828,-29.99666494629828,0.262338609879171,58.46,,34065.6438962526,0.925,0,78.0
gemini-2.5-flash,Japan,ja,Confucian,False,CJK,US,1.3423983355316906,1.0528520235034633,-0.2895463120282273,-27.50114028985146,-27.50114028985146,0.2429551220202125,58.46,,34065.6438962526,0.925,0,78.0
gemini-2.5-pro,Japan,ja,Confucian,False,CJK,US,0.7612333159819397,0.7439849989479761,-0.0172483170339635,-2.3183689265715524,-2.3183689265715524,0.0229190302501564,58.46,,34065.6438962526,0.925,0,78.0
gemini-3-pro-preview,Japan,ja,Confucian,False,CJK,US,0.4571705020423409,0.9954434829220116,0.5382729808796707,54.07368576060504,54.07368576060504,-0.7781319382164509,58.46,,34065.6438962526,0.925,0,78.0
gemma-3-4b-it,Japan,ja,Confucian,False,CJK,US,2.5322406006156597,3.05205203671175,0.5198114360960902,17.031539103642864,17.031539103642864,-0.1867096396062005,58.46,,34065.6438962526,0.925,0,78.0
gpt-4o,Japan,ja,Confucian,False,CJK,US,1.8559912256211024,1.6676025012663522,-0.1883887243547499,-11.296980198320068,-11.296980198320068,0.1070319398347604,58.46,,34065.6438962526,0.925,0,78.0
gpt-4o-mini,Japan,ja,Confucian,False,CJK,US,2.1821128422256124,2.5387915709234505,0.3566787286978381,14.04915365179431,14.04915365179431,-0.1513946072245184,58.46,,34065.6438962526,0.925,0,78.0
gpt-5.1,Japan,ja,Confucian,False,CJK,US,0.5992377997834147,0.7545178975094051,0.1552800977259903,20.58004167145085,20.58004167145085,-0.2304204849823139,58.46,,34065.6438962526,0.925,0,78.0
grok-4.1-fast,Japan,ja,Confucian,False,CJK,US,4.109602948433082,1.0105331237502062,-3.099069824682876,-306.67671863955,-200.0,1.402848380731724,58.46,,34065.6438962526,0.925,0,78.0
kimi-k2,Japan,ja,Confucian,False,CJK,China,2.5153216605870137,1.8559912256211024,-0.6593304349659115,-35.524437069753304,-35.524437069753304,0.3039817854492839,58.46,,34065.6438962526,0.925,0,78.0
llama-3.2-3b-instruct,Japan,ja,Confucian,False,CJK,US,0.2953174745097891,2.9218190352345768,2.6265015607247877,89.89268428507997,89.89268428507997,-2.291910696130047,58.46,,34065.6438962526,0.925,0,78.0
llama-3.3-70b-instruct,Japan,ja,Confucian,False,CJK,US,2.065292077137622,1.979449617010692,-0.08584246012693,-4.3366832572665786,-4.3366832572665786,0.0424528232656283,58.46,,34065.6438962526,0.925,0,78.0
mistral-medium-3.1,Japan,ja,Confucian,False,CJK,Europe,1.77524384625727,3.0111292643850884,1.2358854181278185,41.04391773364144,41.04391773364144,-0.5283773876288665,58.46,,34065.6438962526,0.925,0,78.0
mistral-nemo,Japan,ja,Confucian,False,CJK,Europe,1.6771510020501492,0.964676071358714,-0.7124749306914351,-73.85639095286544,-73.85639095286544,0.5530594330950482,58.46,,34065.6438962526,0.925,0,78.0
phi-3-mini-128k-instruct,Japan,ja,Confucian,False,CJK,US,1.5318654530019142,1.6686663257877845,0.13680087278587,8.198216184490077,8.198216184490077,-0.0855384570089341,58.46,,34065.6438962526,0.925,0,78.0
qwen3-max,Japan,ja,Confucian,False,CJK,China,1.8458019346673613,1.5863851463022964,-0.2594167883650649,-16.35269902581597,-16.35269902581597,0.1514559009627119,58.46,,34065.6438962526,0.925,0,78.0
claude-3-7-sonnet-20250219,Kazakhstan,ru,African-Islamic,True,Slavic,US,0.9759311605254124,0.8201225614868505,-0.1558085990385618,-18.99820909158832,-18.99820909158832,0.1739382573596725,42.86,RU,11255.3396437881,0.837,1,34.0
claude-sonnet-4.5,Kazakhstan,ru,African-Islamic,True,Slavic,US,0.8532825691483886,0.4816177496900456,-0.371664819458343,-77.17008347336348,-77.17008347336348,0.5719400087725519,42.86,RU,11255.3396437881,0.837,1,34.0
deepseek-chat,Kazakhstan,ru,African-Islamic,True,Slavic,China,0.8828109990503081,0.842282316362841,-0.0405286826874671,-4.811769391345983,-4.811769391345983,0.0469958829458389,42.86,RU,11255.3396437881,0.837,1,34.0
deepseek-chat-v3.1,Kazakhstan,ru,African-Islamic,True,Slavic,China,0.4601146330898183,1.05558517810577,0.5954705450159516,56.41141590151102,56.41141590151102,-0.8303749025207069,42.86,RU,11255.3396437881,0.837,1,34.0
doubao-1-5-pro-32k-250115,Kazakhstan,ru,African-Islamic,True,Slavic,China,0.8369974687639519,1.1458960782556669,0.308898609491715,26.956947960057075,26.956947960057075,-0.3141211647044091,42.86,RU,11255.3396437881,0.837,1,34.0
gemini-2.5-flash,Kazakhstan,ru,African-Islamic,True,Slavic,US,0.3381634244058272,1.2810867783334534,0.9429233539276262,73.6033943894309,73.6033943894309,-1.3319347594595718,42.86,RU,11255.3396437881,0.837,1,34.0
gemini-2.5-pro,Kazakhstan,ru,African-Islamic,True,Slavic,US,0.3934444003082362,0.4270558825445895,0.0336114822363532,7.87051147406777,7.87051147406777,-0.0819751145386664,42.86,RU,11255.3396437881,0.837,1,34.0
gemini-3-pro-preview,Kazakhstan,ru,African-Islamic,True,Slavic,US,0.7957893474164408,0.7957893474164408,0.0,0.0,0.0,0.0,42.86,RU,11255.3396437881,0.837,1,34.0
gemma-3-4b-it,Kazakhstan,ru,African-Islamic,True,Slavic,US,3.0153917147362677,1.4269885912357008,-1.588403123500567,-111.31155029943788,-111.31155029943788,0.7481634001756241,42.86,RU,11255.3396437881,0.837,1,34.0
gpt-4o,Kazakhstan,ru,African-Islamic,True,Slavic,US,0.4816177496900456,0.5135520026261892,0.0319342529361435,6.2183094940413,6.2183094940413,-0.0642005461939777,42.86,RU,11255.3396437881,0.837,1,34.0
gpt-4o-mini,Kazakhstan,ru,African-Islamic,True,Slavic,US,1.427722471311024,2.144800733182141,0.7170782618711169,33.43332789742296,33.43332789742296,-0.4069661525732875,42.86,RU,11255.3396437881,0.837,1,34.0
gpt-5.1,Kazakhstan,ru,African-Islamic,True,Slavic,US,1.0347109463092627,0.619537963296988,-0.4151729830122748,-67.01332405892508,-67.01332405892508,0.5129034080300096,42.86,RU,11255.3396437881,0.837,1,34.0
grok-4.1-fast,Kazakhstan,ru,African-Islamic,True,Slavic,US,2.830084950897664,2.3029860263618582,-0.5270989245358058,-22.887630168060124,-22.887630168060124,0.2061001759501242,42.86,RU,11255.3396437881,0.837,1,34.0
kimi-k2,Kazakhstan,ru,African-Islamic,True,Slavic,China,0.8067083127222239,0.563283904607567,-0.2434244081146568,-43.21522523961476,-43.21522523961476,0.3591783843924128,42.86,RU,11255.3396437881,0.837,1,34.0
llama-3.2-3b-instruct,Kazakhstan,ru,African-Islamic,True,Slavic,US,2.4921915324370527,4.181755204990537,1.6895636725534846,40.40321802044144,40.40321802044144,-0.5175686070060636,42.86,RU,11255.3396437881,0.837,1,34.0
llama-3.3-70b-instruct,Kazakhstan,ru,African-Islamic,True,Slavic,US,0.3196223836541968,0.194586142659694,-0.1250362409945027,-64.25752588825142,-64.25752588825142,0.496265290042319,42.86,RU,11255.3396437881,0.837,1,34.0
mistral-medium-3.1,Kazakhstan,ru,African-Islamic,True,Slavic,Europe,0.4601146330898183,0.3830854534262021,-0.0770291796636161,-20.10757103270044,-20.10757103270044,0.1832175805172783,42.86,RU,11255.3396437881,0.837,1,34.0
mistral-nemo,Kazakhstan,ru,African-Islamic,True,Slavic,Europe,2.9082204113203356,1.2930464891321864,-1.6151739221881491,-124.9122855027552,-124.9122855027552,0.8105402979981228,42.86,RU,11255.3396437881,0.837,1,34.0
phi-3-mini-128k-instruct,Kazakhstan,ru,African-Islamic,True,Slavic,US,2.68566042690068,4.4469987976892424,1.7613383707885624,39.60734983116686,39.60734983116686,-0.5043027743981288,42.86,RU,11255.3396437881,0.837,1,34.0
qwen3-max,Kazakhstan,ru,African-Islamic,True,Slavic,China,0.5762551012959088,0.9371514007902702,0.3608962994943613,38.509924777365626,38.509924777365626,-0.4862944026922793,42.86,RU,11255.3396437881,0.837,1,34.0
claude-3-7-sonnet-20250219,Jordan,ar,African-Islamic,True,Semitic,US,0.2804215880718148,0.3320036867620737,0.0515820986902589,15.5366041845266,15.5366041845266,-0.168851931092656,50.76,UK,4332.25159897931,0.754,1,47.0
claude-sonnet-4.5,Jordan,ar,African-Islamic,True,Semitic,US,0.0587586047165611,0.2012563557823211,0.1424977510657599,70.80409983170196,70.80409983170196,-1.2311418917668602,50.76,UK,4332.25159897931,0.754,1,47.0
